1,2,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR
653,BMP5,653//BMP5,chr6,55620235,55639040,CA-653-104529-118044-118121-122895[INC][1/1][DNT],0,-,cass,INC/SKIP,76,1,0.970914657481822,0.0290853425181783,0.00167090510757856,0.00332623068035452
653,BMP5,653//BMP5,chr6,55620235,55625330,CA-653-118121-119462-119573-122895[INC][19/1][DNT],0,-,cass,INC/SKIP,79,0.909836065573771,0.987657633485377,-0.0778215679116064,1.28059618819241e-15,1.38936551960331e-14
654466,KGFLP2,654466//KGFLP2,chr9,41963838,42019583,CA-654466-3657-13703-13734-58642[INC][2/9][UPT],0,-,cass,INC/SKIP,237,0.103448275862069,0.107655502392345,-0.00420722653027554,0.228587347688449,0.278819662208029
654466,KGFLP2,654466//KGFLP2,chr9,41963838,42008959,CA-654466-13734-47456-47554-58642[INC][2/2],0,-,cass,INC/SKIP,90,0.232876712328767,0.312977099236641,-0.0801003869078741,0.00763041129599803,0.0131681866996178
6546,SLC8A1,6546//SLC8A1,chr2,40655612,40679195,CA-6546-63532-68787-69021-85131[INC][1/4][UPT],0,-,cass,INC/SKIP,35,0.0294117647058824,0.0625686059275521,-0.0331568412216698,1.72433594878961e-05,4.92267445170214e-05
6594,SMARCA1,6594//SMARCA1,chrX,128625917,128630847,CA-6594-29734-33408-33444-34390[INC][9/16],0,-,cass,INC/SKIP,306,0.507389162561576,0.59257797078563,-0.0851888082240533,0.0219695501318777,0.0339013863418598
6595,SMARCA2,6595//SMARCA2,chr9,2158492,2161902,CA-6595-146253-147472-147568-149344[INC][4/2][UPT],0,+,cass,INC/SKIP,41,0.843137254901961,0.878453038674033,-0.0353157837720723,0.670362787908984,0.720501392686067
6595,SMARCA2,6595//SMARCA2,chr9,2161685,2181675,CA-6595-149562-158077-158131-169229[INC][13/59],0,+,cass,INC/SKIP,473,0.214377406931964,0.144337016574586,0.0700403903573784,0.00761652232197148,0.0131518112191639
65975,STK33,65975//STK33,chr11,8496227,8615706,CA-65975-2874-116342-116423-121890[INC][1/7][UPT],0,-,cass,INC/SKIP,27,0,0.0885245901639344,-0.0885245901639344,3.13373609966112e-06,1.00663484168588e-05
65979,PHACTR4,65979//PHACTR4,chr1,28733920,28785768,CA-65979-40882-80835-80909-92503[INC][1/52],0,+,cass,INC/SKIP,24,0,0.06,-0.06,0.00216690532435872,0.00421809183621505
65979,PHACTR4,65979//PHACTR4,chr1,28733920,28785768,CA-65979-40882-91250-91278-92503[INC][6/52],0,+,cass,INC/SKIP,43,0.211267605633803,0.173626373626374,0.0376412320074292,0.300290601189113,0.356319415225986
65983,GRAMD3,65983//GRAMD3,chr5,125801117,125805479,CA-65983-108450-109198-109241-112581[INC][7/144],0,+,cass,INC/SKIP,95,0.0943396226415094,0.0291639662994167,0.0651756563420927,7.47557494979358e-08,3.07563572263359e-07
65983,GRAMD3,65983//GRAMD3,chr5,125801117,125807995,CA-65983-108450-112581-112693-115142[INC][125/4],0,+,cass,INC/SKIP,79,0.985611510791367,0.89538885065382,0.0902226601375472,2.21933953642264e-06,7.30975853924768e-06
65985,AACS,65985//AACS,chr12,125619339,125627865,CA-65985-72474-74283-74486-79713[INC][36/4][DNT],0,+,cass,INC/SKIP,54,1,0.933701657458563,0.0662983425414365,6.67110778962175e-08,2.7560388642957e-07
66005,CHID1,66005//CHID1,chr11,884067,899400,CA-66005-18719-24539-24632-33889[INC][100/21],0,-,cass,INC/SKIP,103,0.988095238095238,0.926536731634183,0.0615585064610552,1.50590247939093e-07,5.96177816013178e-07
6601,SMARCC2,6601//SMARCC2,chr12,56575787,56578027,CA-6601-8393-8637-8707-10488[INC][68/2],0,-,cass,INC/SKIP,27,0.995255041518387,0.990979613927476,0.0042754275909106,0.568398144893878,0.626107261871311
6605,SMARCE1,6605//SMARCE1,chr17,38784975,38787175,CA-6605-20138-20565-20644-21858[INC][3/88][DNT],0,-,cass,INC/SKIP,140,0.04047976011994,0.0316792823100645,0.00880047780987555,0.42228028058574,0.483414691179922
6611,SMS,6611//SMS,chrX,21985313,21995353,CA-6611-29744-34934-34999-39488[INC][3/4],0,+,cass,INC/SKIP,41,1,0.946856772521063,0.0531432274789372,0.000210525944137736,0.000491995345604138
6613,SUMO2,6613//SUMO2,chr17,73164250,73177282,CA-6613-4947-11180-11252-17602[INC][615/5],0,-,cass,INC/SKIP,35,0.996736026111791,0.994377947043888,0.00235807906790286,0.383490321147895,0.443682047575405
6616,SNAP25,6616//SNAP25,chr20,10199575,10256210,CA-6616-3149-43528-43573-59600[INC][1/2485][UPT],0,+,cass,INC/SKIP,171,0.0173010380622837,0.0610079575596817,-0.043706919497398,1.03757218093332e-06,3.6040711781635e-06
6616,SNAP25,6616//SNAP25,chr20,10199575,10256210,CA-6616-3149-11513-11610-59600[INC][1/2485][UPT],0,+,cass,INC/SKIP,39,0.00525394045534151,0.0143198090692124,-0.0090658686138709,1.43040933818358e-11,9.50109669295716e-11
6616,SNAP25,6616//SNAP25,chr20,10199575,10256210,CA-6616-3149-18382-18509-59600[INC][8/2485][UPT],0,+,cass,INC/SKIP,100,0.00350877192982456,0.0380434782608696,-0.034534706331045,0.000316554826647771,0.000715449812363091
6616,SNAP25,6616//SNAP25,chr20,10199575,10256210,CA-6616-3149-11458-11610-59600[INC][2/2485][UPT],0,+,cass,INC/SKIP,84,0.00525394045534151,0.0316529894490035,-0.026399048993662,4.92978452401892e-13,3.96105536083133e-12
6616,SNAP25,6616//SNAP25,chr20,10265371,10273925,CA-6616-68944-77053-77171-77332[INC][5/1808],0,+,cass,INC/SKIP,520,0.778494623655914,0.785328185328185,-0.00683356167227145,0.241769539794285,0.293461585561469
6616,SNAP25,6616//SNAP25,chr20,10273529,10277697,CA-6616-77171-77332-77450-81096[INC][2/680],0,+,cass,INC/SKIP,544,0.0634354953670706,0.06888720666162,-0.00545171129454942,0.317620368034543,0.37450385800996
662,BNIP1,662//BNIP1,chr5,172573868,172581415,CA-662-5517-10124-10253-12880[INC][13/49],0,+,cass,INC/SKIP,154,0.189189189189189,0.192145862552595,-0.00295667336340547,0.442016130835675,0.502543254114809
6622,SNCA,6622//SNCA,chr4,90756697,90758308,CA-6622-4335-4507-4554-5604[INC][1/64][UPT],0,-,cass,INC/SKIP,70,0.238938053097345,0.191637630662021,0.0473004224353242,0.515715855122913,0.575177123493428
6627,SNRPA1,6627//SNRPA1,chr15,101827112,101835417,CA-6627-3159-10553-10600-11245[INC][4/2][UPT],0,-,cass,INC/SKIP,38,0.94578313253012,0.922043010752688,0.0237401217774323,0.475402152063687,0.535914400346355
6628,SNRPB,6628//SNRPB,chr20,2446353,2448403,CA-6628-6247-6538-6662-8034[INC][9/1132],0,-,cass,INC/SKIP,40,0,0.0485436893203883,-0.0485436893203883,8.37771842074273e-07,2.9599291205201e-06
6631,SNRPC,6631//SNRPC,chr6,34725302,34730479,CA-6631-3458-3818-3861-8501[INC][155/5][UPT],0,+,cass,INC/SKIP,66,0.942238267148014,0.979083665338645,-0.036845398190631,9.70249320911016e-05,0.000242177471415702
6633,SNRPD2,6633//SNRPD2,chr19,46191644,46195191,CA-6633-3299-5838-5953-6619[INC][6/400][UPT],0,-,cass,INC/SKIP,129,0.0109389243391067,0.0096374483708123,0.00130147596829436,0.664429243829297,0.715023945924669
6634,SNRPD3,6634//SNRPD3,chr22,24953624,24968101,CA-6634-5151-15334-15527-19266[INC][163/2][DNT],0,+,cass,INC/SKIP,32,0.998385794995964,0.990059323392657,0.00832647160330779,0.0327129833861625,0.0486221319449228
6637,SNRPG,6637//SNRPG,chr2,70515199,70520846,CA-6637-3120-7365-7388-8545[INC][332/16][UPT],0,-,cass,INC/SKIP,925,0.641526175687666,0.690541066562865,-0.0490148908751986,0.0242686057797284,0.0371422747954983
6638,SNRPN,6638//SNRPN,chr15,25068837,25131735,CA-6638-3177-9151-9259-65869[INC][8/8][UPT],0,+,cass,INC/SKIP,93,0.576271186440678,0.632107023411371,-0.0558358369706933,0.0127851444939994,0.020859605290701
6638,SNRPN,6638//SNRPN,chr15,25131662,25165270,CA-6638-65943-91716-91836-99364[INC][1/46],0,+,cass,INC/SKIP,124,0.0553191489361702,0.138014527845036,-0.0826953789088661,0.000426386142378387,0.000944050503384443
6638,SNRPN,6638//SNRPN,chr15,25165157,25195836,CA-6638-99478-99826-99901-129928[INC][1/6],0,+,cass,INC/SKIP,35,0.521739130434783,0.535947712418301,-0.014208581983518,0.74090588236211,0.785446952431405
6638,SNRPN,6638//SNRPN,chr15,25165157,25207355,CA-6638-99478-129928-130044-141467[INC][5/34],0,+,cass,INC/SKIP,99,0.2,0.221095334685598,-0.0210953346855984,0.000144612113954171,0.00035042205805352
6638,SNRPN,6638//SNRPN,chr15,25165619,25207355,CA-6638-99901-138091-138222-141467[INC][2/4],0,+,cass,INC/SKIP,129,0.708609271523179,0.665587918015103,0.0430213535080762,0.650944051133399,0.703170136912804
6638,SNRPN,6638//SNRPN,chr15,25165619,25207355,CA-6638-99901-100510-100609-141467[INC][3/4],0,+,cass,INC/SKIP,37,0.254237288135593,0.254807692307692,-0.000570404172099082,5.08554210277932e-05,0.000134103973049911
6638,SNRPN,6638//SNRPN,chr15,25200135,25207355,CA-6638-134416-138678-138819-141467[INC][1/437][UPT],0,+,cass,INC/SKIP,77,0.00191367212417606,0.00289632847772383,-0.000982656353547769,0.0320141929779537,0.0477139979112957
6638,SNRPN,6638//SNRPN,chr15,25200135,25207355,CA-6638-134416-138091-138222-141467[INC][11/437][UPT],0,+,cass,INC/SKIP,994,0.0305658818669971,0.0348779683377309,-0.00431208647073376,0.00290282276345579,0.00548453681413992
6638,SNRPN,6638//SNRPN,chr15,25207260,25213228,CA-6638-141563-146382-146594-147285[INC][2/514],0,+,cass,INC/SKIP,553,0.00374158144175605,0.0136244040951364,-0.00988282265338032,8.76561731793894e-10,4.66614962837391e-09
6638,SNRPN,6638//SNRPN,chr15,25207260,25213228,CA-6638-141563-146382-146506-147285[INC][10/514],0,+,cass,INC/SKIP,970,0.00634407264585147,0.0236959492561174,-0.0173518766102659,4.75787605716028e-16,5.48026648741891e-15
6638,SNRPN,6638//SNRPN,chr15,25207260,25219602,CA-6638-141563-147285-147436-153664[INC][414/13],0,+,cass,INC/SKIP,278,0.99225931301403,0.987523456915352,0.00473585609867777,0.0106643222286209,0.0177530822285424
6638,SNRPN,6638//SNRPN,chr15,25213078,25220655,CA-6638-147436-153664-153810-154711[INC][344/3],0,+,cass,INC/SKIP,31,1,0.998616997546286,0.00138300245371403,0.00387962568092202,0.00712297368567317
6638,SNRPN,6638//SNRPN,chr15,25213078,25220103,CA-6638-147436-153664-153810-153995[INC][10/3],0,+,cass,INC/SKIP,25,1,0.997528300954076,0.00247169904592415,0.0148884979692887,0.0239514103499483
6638,SNRPN,6638//SNRPN,chr15,25213078,25220655,CA-6638-147436-153641-153810-154711[INC][2/3],0,+,cass,INC/SKIP,31,1,0.997517020424509,0.0024829795754906,0.00388159165238333,0.00712220837874388
6638,SNRPN,6638//SNRPN,chr15,25213078,25220655,CA-6638-147436-153711-153810-154711[INC][1/3],0,+,cass,INC/SKIP,31,1,0.997504628511632,0.00249537148836831,0.00660224804739478,0.0115269389098499
6638,SNRPN,6638//SNRPN,chr15,25219457,25221562,CA-6638-153810-154711-154863-155658[INC][269/2],0,+,cass,INC/SKIP,34,0.999592418993275,0.998636324895594,0.00095609409768127,0.108093606476259,0.141427791533175
6638,SNRPN,6638//SNRPN,chr15,25219457,25220655,CA-6638-153810-153995-154311-154711[INC][2/399],0,+,cass,INC/SKIP,527,0.00150858004902885,0.0102144841785436,-0.00870590412951474,7.30768922279507e-58,3.1203832981335e-55
6651,SON,6651//SON,chr21,34918518,34921901,CA-6651-6336-6957-7026-9432[INC][1/178],0,+,cass,INC/SKIP,20,0,0.00124564025909317,-0.00124564025909317,0.163449208777064,0.205835131676699
6651,SON,6651//SON,chr21,34941276,34945760,CA-6651-29044-32507-32587-33264[INC][1/49],0,+,cass,INC/SKIP,74,0,0.0550595238095238,-0.0550595238095238,7.52644978427381e-19,1.20624978043938e-17
667,DST,667//DST,chr6,56393638,56394930,CA-667-115923-116122-116449-116971[INC][9/2],0,-,cass,INC/SKIP,62,0.903903903903904,0.977908689248895,-0.0740047853449916,5.16160604947535e-09,2.48039236043116e-08
667,DST,667//DST,chr6,56324928,56328561,CA-667-182332-182740-182851-185642[INC][38/7],0,-,cass,INC/SKIP,276,0.0887573964497041,0.15179392824287,-0.0630365317931661,9.17084768329266e-08,3.72441083225024e-07
6672,SP100,6672//SP100,chr2,231280934,231307813,CA-6672-3173-4435-4510-29781[INC][110/13][UPT],0,+,cass,INC/SKIP,27,0.822222222222222,0.898901098901099,-0.0766788766788767,0.774702255364238,0.815490417779083
6672,SP100,6672//SP100,chr2,231282305,231307813,CA-6672-4510-27320-27402-29781[INC][4/118],0,+,cass,INC/SKIP,29,0,0.0516934046345811,-0.0516934046345811,0.755310959593211,0.798876312181213
6672,SP100,6672//SP100,chr2,231314275,231326128,CA-6672-36555-37016-37100-48106[INC][51/1],0,+,cass,INC/SKIP,52,0.885057471264368,0.877604166666667,0.00745330459770122,1,1
6675,UAP1,6675//UAP1,chr1,162560112,162567647,CA-6675-32006-34229-34277-39286[INC][4/22],0,+,cass,INC/SKIP,83,0.868852459016393,0.773071104387292,0.0957813546291014,0.0680868715406728,0.0934182506472669
6696,SPP1,6696//SPP1,chr4,88898210,88901585,CA-6696-4448-7396-7477-7743[INC][1053/63],0,+,cass,INC/SKIP,1133,0.830371567043619,0.851221889811422,-0.0208503227678035,0.254224443169231,0.307145052802276
6696,SPP1,6696//SPP1,chr4,88901197,88902949,CA-6696-7477-7743-7785-8825[INC][1076/420],0,+,cass,INC/SKIP,1384,0.711811997526283,0.760070389617531,-0.0482583920912482,0.00188444500426628,0.00372157655616248
670,BPHL,670//BPHL,chr6,3118955,3123993,CA-670-3156-3593-3821-7965[INC][10/31][UPT],0,+,cass,INC/SKIP,26,0.0456852791878173,0.0283806343906511,0.0173046447971662,0.167319098492673,0.210221431439512
6726,SRP9,6726//SRP9,chr1,225971001,225977305,CA-6726-8556-12049-12173-14427[INC][138/1002][DNT],0,+,cass,INC/SKIP,26,0.990836197021764,0.985672419407359,0.0051637776144049,0.364077685780952,0.423352734020333
6726,SRP9,6726//SRP9,chr1,225971001,225977305,CA-6726-8556-12051-12173-14427[INC][1/1002][DNT],0,+,cass,INC/SKIP,26,0.978609625668449,0.972187104930468,0.00642252073798144,0.364077685780952,0.423270401711111
6727,SRP14,6727//SRP14,chr15,40329186,40330594,CA-6727-3907-4833-4880-5170[INC][6/638],0,-,cass,INC/SKIP,192,0.00300585350419237,0.00586898259660074,-0.00286312909240836,0.00104391004758923,0.00215115279713492
6727,SRP14,6727//SRP14,chr15,40329186,40330594,CA-6727-3907-4840-4880-5170[INC][2/638],0,-,cass,INC/SKIP,107,0.00126782884310618,0.00336700336700337,-0.00209917452389719,0.000880166584297925,0.00183844718411356
6728,SRP19,6728//SRP19,chr5,112198204,112200428,CA-6728-4396-6269-6341-6433[INC][116/2],0,+,cass,INC/SKIP,47,1,0.981947378528903,0.0180526214710967,0.000270197011678244,0.000619577190568678
6728,SRP19,6728//SRP19,chr5,112200153,112227498,CA-6728-6341-6433-6545-33415[INC][7/2][DNT],0,+,cass,INC/SKIP,25,1,0.984695439240894,0.0153045607591062,0.0149579199888472,0.0239856345743907
6729,SRP54,6729//SRP54,chr14,35465882,35470225,CA-6729-16890-19660-19752-21038[INC][395/5],0,+,cass,INC/SKIP,30,1,0.987368421052632,0.0126315789473684,0.0166578851625401,0.0264070107402983
6731,SRP72,6731//SRP72,chr4,57344757,57351029,CA-6731-14054-18543-18675-20140[INC][58/2],0,+,cass,INC/SKIP,28,1,0.98406374501992,0.0159362549800797,0.001980086317854,0.00389373552899053
6731,SRP72,6731//SRP72,chr4,57357596,57361559,CA-6731-26973-29353-29467-30761[INC][1/68],0,+,cass,INC/SKIP,27,0.078125,0.00541376643464811,0.0727112335653519,8.06074141873623e-25,2.39736876622911e-23
6733,SRPK2,6733//SRPK2,chr7,104844074,105029148,CA-6733-3247-123025-123089-188109[INC][10/18],0,-,cass,INC/SKIP,46,0.692307692307692,0.693617021276596,-0.00130932896890346,0.431754315506283,0.492468478934661
6733,SRPK2,6733//SRPK2,chr7,104758436,104766786,CA-6733-265647-266020-266113-273872[INC][2/27][DNT],0,-,cass,INC/SKIP,120,0.224489795918367,0.233751425313569,-0.00926162939520164,0.0170619953411745,0.0269832296691908
6734,SRPR,6734//SRPR,chr11,126137443,126138763,CA-6734-3295-3896-3980-4270[INC][293/7][UPT],0,-,cass,INC/SKIP,27,0.971014492753623,0.994724025974026,-0.0237095332204028,1.28408574782682e-05,3.72815182151954e-05
6734,SRPR,6734//SRPR,chr11,126137443,126138763,CA-6734-3295-3962-3980-4270[INC][1/7][UPT],0,-,cass,INC/SKIP,27,0.950963222416813,0.990828924162258,-0.0398657017454449,1.40992958531305e-05,4.06391468707879e-05
6734,SRPR,6734//SRPR,chr11,126134085,126135066,CA-6734-7024-7443-7607-7693[INC][42/1],0,-,cass,INC/SKIP,32,1,0.976313841598816,0.0236861584011843,0.00381984305370425,0.00702399931560874
6738,TROVE2,6738//TROVE2,chr1,193028764,193038763,CA-6738-3355-3452-3801-12612[INC][2/57][UPT],0,+,cass,INC/SKIP,101,0.141361256544503,0.0721247563352826,0.06923650020922,0.883022123706403,0.907150069688413
6738,TROVE2,6738//TROVE2,chr1,193038163,193045169,CA-6738-13213-14132-14198-19398[INC][1/22],0,+,cass,INC/SKIP,58,0.01875,0.0245283018867925,-0.00577830188679246,0.689920746914222,0.73807198014553
6742,SSBP1,6742//SSBP1,chr7,141438923,141442028,CA-6742-3870-6428-6472-6848[INC][1/447],0,+,cass,INC/SKIP,27,0,0.00367197062423501,-0.00367197062423501,0.833970937192203,0.864633760411896
6745,SSR1,6745//SSR1,chr6,7295624,7299055,CA-6745-17562-18307-18386-20823[INC][108/1],0,-,cass,INC/SKIP,46,1,0.992716332831922,0.00728366716807849,0.000455366923803683,0.0010011708240156
6745,SSR1,6745//SSR1,chr6,7289772,7298233,CA-6745-18386-20823-20917-26377[INC][97/3],0,-,cass,INC/SKIP,83,0.992471769134254,0.987735145437971,0.00473662369628214,0.231363723181437,0.28191853591085
6745,SSR1,6745//SSR1,chr6,7289772,7295717,CA-6745-20917-21206-21221-26377[INC][3/126],0,-,cass,INC/SKIP,660,0.0323679727427598,0.0487886382623225,-0.0164206655195627,0.00168753699717081,0.00335487069141573
6746,SSR2,6746//SSR2,chr1,155981600,155988158,CA-6746-5836-8898-9007-12080[INC][2/13],0,-,cass,INC/SKIP,111,0.942168674698795,0.969014666391241,-0.0268459916924463,0.00179765260402285,0.00355839975723464
6746,SSR2,6746//SSR2,chr1,155981600,155984859,CA-6746-9007-11402-11573-12080[INC][1/636],0,-,cass,INC/SKIP,50,0,0.0053011026293469,-0.0053011026293469,6.0946319720033e-18,8.67469284015136e-17
6748,SSR4,6748//SSR4,chrX,153060112,153062006,CA-6748-3580-4753-4952-5259[INC][1/382][UPT],0,+,cass,INC/SKIP,25,0,0.000658640040045314,-0.000658640040045314,6.98150178152264e-10,3.75318504046244e-09
6748,SSR4,6748//SSR4,chrX,153060112,153062006,CA-6748-3580-4488-4630-5259[INC][1/382][UPT],0,+,cass,INC/SKIP,57,0,0.00150043433625523,-0.00150043433625523,7.08930978447403e-10,3.80429927213517e-09
6748,SSR4,6748//SSR4,chrX,153061888,153063268,CA-6748-5378-6283-6358-6550[INC][423/4],0,+,cass,INC/SKIP,231,0.999655528763348,0.995614962977209,0.00404056578613898,5.56363900708425e-12,3.91748339038276e-11
6760,SS18,6760//SS18,chr18,23658039,23667540,CA-6760-6147-11119-11285-15487[INC][5/197],0,-,cass,INC/SKIP,32,0,0.0310679611650485,-0.0310679611650485,2.38570061534475e-12,1.7563692461245e-11
6760,SS18,6760//SS18,chr18,23614968,23618622,CA-6760-55093-57724-57817-58520[INC][19/29],0,-,cass,INC/SKIP,30,0.937360178970917,0.972076788830716,-0.0347166098597983,0.0375714403567811,0.0547142680762089
6767,ST13,6767//ST13,chr22,41240842,41252642,CA-6767-3253-8803-8861-14774[INC][1/1][UPT],0,-,cass,INC/SKIP,29,1,0.989806678383128,0.0101933216168717,0.0034738518017711,0.00645529563910091
6767,ST13,6767//ST13,chr22,41226843,41231673,CA-6767-24124-27012-27115-28727[INC][131/2],0,-,cass,INC/SKIP,50,1,0.954065227377125,0.0459347726228755,1.97351917473734e-05,5.57283780187993e-05
6772,STAT1,6772//STAT1,chr2,191874601,191878897,CA-6772-3233-3572-3726-7246[INC][240/18][UPT],0,-,cass,INC/SKIP,22,0.95,0.924453280318091,0.0255467196819085,0.78272961351914,0.822203062663402
6812,STXBP1,6812//STXBP1,chr9,130374555,130413930,CA-6812-3234-33262-33357-42396[INC][3/557][UPT],0,+,cass,INC/SKIP,36,0.0285714285714286,0.0926829268292683,-0.0641114982578397,1.43215639534135e-05,4.12599081028944e-05
6812,STXBP1,6812//STXBP1,chr9,130444684,130453341,CA-6812-73354-75161-75287-81568[INC][14/58][DNT],0,+,cass,INC/SKIP,91,0.0186799501867995,0.0181992337164751,0.000480716470324404,0.815454067907659,0.849413559496774
6833,ABCC8,6833//ABCC8,chr11,17491647,17498353,CA-6833-3274-4875-5017-9680[INC][11/1][UPT],0,-,cass,INC/SKIP,26,1,0.989077924805713,0.0109220751942869,0.0157899507713027,0.0251578693259189
6833,ABCC8,6833//ABCC8,chr11,17415812,17417264,CA-6833-84293-84627-84731-85503[INC][73/3],0,-,cass,INC/SKIP,505,0.983600713012478,0.979746365029962,0.00385434798251538,0.103166667947811,0.135873615552327
6833,ABCC8,6833//ABCC8,chr11,17415812,17417264,CA-6833-84293-84432-84731-85503[INC][3/3],0,-,cass,INC/SKIP,505,0.965739821251241,0.957326025252031,0.00841379599921044,0.115769814065863,0.150450423583854
6836,SURF4,6836//SURF4,chr9,136234134,136242930,CA-6836-3178-3711-3861-11649[INC][2/902][UPT],0,-,cass,INC/SKIP,34,0.00909090909090909,0.0189633375474083,-0.00987242845649925,0.626344070889684,0.68040793308714
6836,SURF4,6836//SURF4,chr9,136230418,136232903,CA-6836-13110-14068-14255-15335[INC][174/9][DNT],0,-,cass,INC/SKIP,113,0.960822722820764,0.94395902380235,0.0168636990184139,0.121586575056124,0.157564393168331
6856,SYPL1,6856//SYPL1,chr7,105732141,105733582,CA-6856-22699-22978-23084-23708[INC][2/188][DNT],0,-,cass,INC/SKIP,77,0.00583554376657825,0.00952655889145496,-0.00369101512487672,0.189823049293405,0.235574463084072
6873,TAF2,6873//TAF2,chr8,120807771,120810085,CA-6873-38173-38731-38845-40203[INC][15/1],0,-,cass,INC/SKIP,20,0.977695167286245,0.923076923076923,0.0546182442093223,0.0351942604314848,0.0518588338327375
6895,TARBP2,6895//TARBP2,chr12,53898481,53899633,CA-6895-6895-7214-7342-7728[INC][52/6],0,+,cass,INC/SKIP,26,1,0.911864406779661,0.088135593220339,0.0048653525344789,0.00872901484127097
6897,TARS,6897//TARS,chr5,33445429,33453516,CA-6897-7709-10845-11036-15592[INC][362/7],0,+,cass,INC/SKIP,47,0.941043083900227,0.977498345466578,-0.0364552615663517,0.00249169324514918,0.00477261846187177
6902,TBCA,6902//TBCA,chr5,76989090,77004171,CA-6902-71119-73726-73795-86008[INC][6/79],0,-,cass,INC/SKIP,164,0.0364532019704433,0.0123660346248969,0.0240871673455464,0.0108263612416953,0.017987767510521
6905,TBCE,6905//TBCE,chr1,235577747,235590553,CA-6905-50206-55060-55149-62727[INC][67/1],0,+,cass,INC/SKIP,40,0.989473684210526,0.914754098360656,0.0747195858498706,0.00559372209985565,0.00990499724909274
6908,TBP,6908//TBP,chr6,170863469,170871320,CA-6908-3131-5546-5751-10458[INC][30/3][UPT],0,+,cass,INC/SKIP,24,0.977653631284916,0.926050420168067,0.051603211116849,0.0381946275944978,0.0553924026588811
6908,TBP,6908//TBP,chr6,170863469,170871320,CA-6908-3131-5549-5751-10458[INC][62/3][UPT],0,+,cass,INC/SKIP,24,0.981900452488688,0.93015873015873,0.0517417223299576,0.0381946275944978,0.0553789676837031
6917,TCEA1,6917//TCEA1,chr8,54912504,54934986,CA-6917-3386-14956-15019-25398[INC][44/7][UPT],0,-,cass,INC/SKIP,20,0.379310344827586,0.366666666666667,0.0126436781609195,0.648510799345947,0.701048383090429
6921,TCEB1,6921//TCEB1,chr8,74868145,74884520,CA-6921-3043-15469-15523-19233[INC][33/4][UPT],0,-,cass,INC/SKIP,21,1,0.974058060531192,0.0259419394688079,0.0371083750929743,0.0541190208113687
6921,TCEB1,6921//TCEB1,chr8,74871999,74884520,CA-6921-3043-10662-10801-15469[INC][2/33][UPT],0,-,cass,INC/SKIP,154,0.381165919282511,0.411222136817832,-0.0300562175353212,0.217517844586998,0.267061342152613
6921,TCEB1,6921//TCEB1,chr8,74871999,74884401,CA-6921-3211-10658-10801-15469[INC][3/104][UPT],0,-,cass,INC/SKIP,236,0.268817204301075,0.312412831241283,-0.0435956269402079,6.01517767323414e-07,2.17931709882386e-06
6921,TCEB1,6921//TCEB1,chr8,74871999,74884401,CA-6921-3211-5614-5728-15469[INC][2/104][UPT],0,-,cass,INC/SKIP,35,0,0.0342801175318315,-0.0342801175318315,4.36896079589139e-11,2.72626802065122e-10
6921,TCEB1,6921//TCEB1,chr8,74868145,74884401,CA-6921-3211-15469-15523-19233[INC][103/8][UPT],0,-,cass,INC/SKIP,54,0.929906542056075,0.955807365439094,-0.0259008233830187,0.0682939741103631,0.0935949970728452
6921,TCEB1,6921//TCEB1,chr8,74858632,74868288,CA-6921-19377-19522-19641-28467[INC][4/327],0,-,cass,INC/SKIP,77,0.00383141762452107,0.0141775101961546,-0.0103460925716335,0.0455873990830815,0.0650409240378666
6923,TCEB2,6923//TCEB2,chr16,2821941,2827127,CA-6923-3304-4740-4846-8194[INC][299/5][DNT],0,-,cass,INC/SKIP,180,0.993245525160419,0.988458070333634,0.00478745482678489,0.0234265254915909,0.0359732261466043
6923,TCEB2,6923//TCEB2,chr16,2821941,2827127,CA-6923-3304-4671-4846-8194[INC][2/5][DNT],0,-,cass,INC/SKIP,180,0.985785358919687,0.976587649985367,0.00919770893432004,0.0233933577264715,0.0359315242777098
6934,TCF7L2,6934//TCF7L2,chr10,114711241,114799884,CA-6934-4358-17306-17375-92775[INC][17/49],0,+,cass,INC/SKIP,36,0.5,0.488789237668161,0.0112107623318385,1,1
6934,TCF7L2,6934//TCF7L2,chr10,114799783,114901074,CA-6934-92877-142147-142291-193934[INC][1/67],0,+,cass,INC/SKIP,49,0.101123595505618,0.146747352496218,-0.0456237569905999,0.494411979623147,0.554208665701701
6934,TCF7L2,6934//TCF7L2,chr10,114799783,114901074,CA-6934-92877-142150-142291-193934[INC][6/67],0,+,cass,INC/SKIP,49,0.101123595505618,0.0903225806451613,0.0108010148604567,0.494411979623147,0.554104764564524
6938,TCF12,6938//TCF12,chr15,57355947,57384088,CA-6938-148189-157018-157080-176154[INC][2/196],0,+,cass,INC/SKIP,54,0,0.0888157894736842,-0.0888157894736842,3.02517050488484e-06,9.75956248149033e-06
6945,MLX,6945//MLX,chr17,40719636,40720960,CA-6945-3596-4410-4500-4777[INC][134/26],0,+,cass,INC/SKIP,73,0.935483870967742,0.928790669122161,0.00669320184558109,0.885887002919131,0.909780536583158
6950,TCP1,6950//TCP1,chr6,160209089,160210633,CA-6950-3299-4007-4094-4560[INC][2/1189][UPT],0,-,cass,INC/SKIP,20,0,0.00706713780918728,-0.00706713780918728,0.000662117530937278,0.00141059821808377
