ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR,law.beta_c4_ratio,law.beta_nc4_ratio
57231,SNX14,57231//SNX14,chr6,86267693,86281932,CA-57231-24775-31492-31580-38851[INC][1/8],0,-,cass,INC/SKIP,122,0.47906976744186,0.810888252148997,-0.331818484707137,1.48875107465739e-11,9.85576292835202e-11,0.368421052631579,0.189516129032258
57337,SENP7,57337//SENP7,chr3,101090851,101136633,CA-57337-98649-117186-117381-144115[INC][16/11],0,-,cass,INC/SKIP,98,0.820388349514563,0.930839002267574,-0.110450652753011,3.17567152988967e-06,1.01955770170142e-05,0.605263157894737,0.383064516129032
57396,CLK4,57396//CLK4,chr5,178045556,178050416,CA-57396-6798-10157-10216-11275[INC][17/48],0,-,cass,INC/SKIP,139,0.0183150183150183,0.131452167928424,-0.113137149613406,3.90540151587441e-09,1.90895259704801e-08,0.210526315789474,0.157258064516129
57396,CLK4,57396//CLK4,chr5,178043882,178045778,CA-57396-11498-12619-12710-13105[INC][11/11],0,-,cass,INC/SKIP,266,0.297560975609756,0.412313432835821,-0.114752457226065,0.000446536572673704,0.000983565081593,0.210526315789474,0.193548387096774
57396,CLK4,57396//CLK4,chr5,178043882,178045778,CA-57396-11498-12622-12710-13105[INC][1/11],0,-,cass,INC/SKIP,203,0.170028818443804,0.276278001148765,-0.106249182704961,0.000566326434181972,0.0012217608890436,0.210526315789474,0.181451612903226
5747,PTK2,5747//PTK2,chr8,141935759,142011276,CA-5747-3189-55590-55648-78564[INC][1/38][UPT],0,-,cass,INC/SKIP,29,0.0545454545454545,0.194630872483221,-0.140085417937767,0.0238550451404389,0.036565502525524,0.315789473684211,0.157258064516129
57489,ODF2L,57489//ODF2L,chr1,86841915,86848684,CA-57489-16412-16984-17101-22924[INC][23/4],0,-,cass,INC/SKIP,28,0.77639751552795,0.973718791064389,-0.197321275536439,7.73663665565126e-09,3.62173954013181e-08,0.394736842105263,0.225806451612903
57496,MKL2,57496//MKL2,chr16,14173146,14234616,CA-57496-11016-24382-24544-72205[INC][1/10],0,+,cass,INC/SKIP,62,0.305263157894737,0.554621848739496,-0.249358690844759,0.000124089842378017,0.000303398395801957,0.157894736842105,0.0887096774193548
57578,UNC79,57578//UNC79,chr14,94069584,94079428,CA-57578-273200-274677-274743-282578[INC][2/3],0,+,cass,INC/SKIP,198,0.578125,0.770517928286853,-0.192392928286853,1.43805402957976e-06,4.88725809484241e-06,0.289473684210526,0.201612903225806
57620,STIM2,57620//STIM2,chr4,27019332,27027002,CA-57620-160294-163803-163922-164828[INC][1/14][DNT],0,+,cass,INC/SKIP,26,0,0.170289855072464,-0.170289855072464,7.13544454504305e-12,4.94272160953272e-11,0.105263157894737,0.100806451612903
57708,MIER1,57708//MIER1,chr1,67391824,67405734,CA-57708-4348-6992-7069-18133[INC][5/13],0,+,cass,INC/SKIP,52,0.118279569892473,0.59094865100087,-0.472669081108397,4.19995574509933e-16,4.86576268298523e-15,0.289473684210526,0.290322580645161
57708,MIER1,57708//MIER1,chr1,67391824,67405734,CA-57708-4348-7034-7069-18133[INC][2/13],0,+,cass,INC/SKIP,49,0.0888888888888889,0.510416666666667,-0.421527777777778,1.48801248837413e-14,1.41645519992047e-13,0.289473684210526,0.278225806451613
57708,MIER1,57708//MIER1,chr1,67391824,67405734,CA-57708-4348-6995-7069-18133[INC][13/13],0,+,cass,INC/SKIP,51,0.108695652173913,0.524291497975709,-0.415595845801795,4.19995574509933e-16,4.85635114974928e-15,0.289473684210526,0.282258064516129
57818,G6PC2,57818//G6PC2,chr2,169761014,169764642,CA-57818-6377-8424-8540-9328[INC][5/6][DNT],0,+,cass,INC/SKIP,4035,0.277505144847238,0.493170894208347,-0.21566574936111,1.04779047034484e-177,6.26369143172145e-174,1,0.762096774193548
57820,CCNB1IP1,57820//CCNB1IP1,chr14,20781626,20784718,CA-57820-20086-20694-20828-22511[INC][1/139],0,-,cass,INC/SKIP,166,0,0.103105590062112,-0.103105590062112,9.68037384612215e-33,5.56435335116521e-31,0.342105263157895,0.181451612903226
5810,RAD1,5810//RAD1,chr5,34911658,34915065,CA-5810-3981-5097-5206-6863[INC][51/28],0,-,cass,INC/SKIP,98,0.264516129032258,0.564532019704433,-0.300015890672175,3.32226250300205e-10,1.85265720549872e-09,0.263157894736842,0.145161290322581
5824,PEX19,5824//PEX19,chr1,160252733,160254919,CA-5824-3097-4512-4622-5042[INC][359/72][UPT],0,-,cass,INC/SKIP,129,0.303030303030303,0.578947368421053,-0.27591706539075,1.70825825162306e-10,1.00019273537734e-09,0.342105263157895,0.241935483870968
58493,C9orf80,58493//C9orf80,chr9,115456410,115478820,CA-58493-4647-19227-19320-26874[INC][5/72],0,-,cass,INC/SKIP,96,0,0.163776493256262,-0.163776493256262,2.37254653543339e-17,3.1800634952513e-16,0.368421052631579,0.266129032258065
5884,RAD17,5884//RAD17,chr5,68665652,68668043,CA-5884-3637-4738-4875-5737[INC][37/5][UPT],0,+,cass,INC/SKIP,39,0.704918032786885,0.904109589041096,-0.199191556254211,8.62868300472216e-05,0.000217830519435089,0.552631578947368,0.217741935483871
5884,RAD17,5884//RAD17,chr5,68665652,68668043,CA-5884-3637-4742-4875-5737[INC][1/5][UPT],0,+,cass,INC/SKIP,39,0.576470588235294,0.841509433962264,-0.26503884572697,8.89622565023143e-05,0.000224111407235919,0.473684210526316,0.185483870967742
5889,RAD51C,5889//RAD51C,chr17,56798106,56811691,CA-5889-31211-42882-42943-44516[INC][4/3][DNT],0,+,cass,INC/SKIP,24,0.850649350649351,0.997809419496167,-0.147160068846816,1.08584777916043e-13,9.38034396505932e-13,0.421052631578947,0.19758064516129
5889,RAD51C,5889//RAD51C,chr17,56798106,56811691,CA-5889-31211-34438-34499-44516[INC][1/3][DNT],0,+,cass,INC/SKIP,24,0.805907172995781,0.996621621621622,-0.190714448625841,1.95909744365384e-13,1.65183138479022e-12,0.421052631578947,0.165322580645161
5930,RBBP6,5930//RBBP6,chr16,24578463,24581819,CA-5930-30919-31205-31307-32158[INC][7/8],0,+,cass,INC/SKIP,38,0.596638655462185,0.921787709497207,-0.325149054035022,5.40006196940384e-09,2.58459331089641e-08,0.131578947368421,0.0725806451612903
5935,RBM3,5935//RBM3,chrX,48433555,48434806,CA-5935-3931-4208-4731-4961[INC][1/7],0,+,cass,INC/SKIP,42,0.775280898876405,0.972911963882618,-0.197631065006214,8.05319727462945e-14,7.12159960173592e-13,0.421052631578947,0.258064516129032
5935,RBM3,5935//RBM3,chrX,48433555,48434806,CA-5935-3931-4208-4315-4961[INC][545/7],0,+,cass,INC/SKIP,42,0.868995633187773,0.987247608926674,-0.118251975738901,3.04750449902112e-14,2.81576227127485e-13,0.473684210526316,0.290322580645161
5985,RFC5,5985//RFC5,chr12,118454514,118456940,CA-5985-3192-4294-4353-5371[INC][2/161][UPT],0,+,cass,INC/SKIP,25,0.0204081632653061,0.402061855670103,-0.381653692404797,5.76351027761567e-10,3.12652127400966e-09,0.105263157894737,0.0161290322580645
5985,RFC5,5985//RFC5,chr12,118454514,118456940,CA-5985-3192-3989-4353-5371[INC][2/161][UPT],0,+,cass,INC/SKIP,28,0.0769230769230769,0.402061855670103,-0.325138778747026,3.43605611897056e-14,3.15526013505469e-13,0.105263157894737,0.0161290322580645
60491,NIF3L1,60491//NIF3L1,chr2,201759986,201764190,CA-60491-9064-10749-10888-13058[INC][56/5],0,+,cass,INC/SKIP,48,0.777262180974478,1,-0.222737819025522,3.85249578691424e-38,3.29003140202476e-36,0.368421052631579,0.213709677419355
6050,RNH1,6050//RNH1,chr11,502061,507226,CA-6050-3171-5282-5460-8034[INC][4/77][UPT],0,-,cass,INC/SKIP,30,0.0169491525423729,0.1671388101983,-0.150189657655927,0.000211186895289652,0.000493154398453726,0.131578947368421,0.0967741935483871
60682,SMAP1,60682//SMAP1,chr6,71483052,71508439,CA-60682-108650-126913-126994-133881[INC][20/34],0,+,cass,INC/SKIP,35,0.0769230769230769,0.263888888888889,-0.186965811965812,4.92684499264772e-09,2.37905326058547e-08,0.289473684210526,0.165322580645161
6139,RPL17,6139//RPL17,chr18,47009953,47015919,CA-6139-6207-6999-7066-11794[INC][1/10],0,-,cass,INC/SKIP,22,0.384615384615385,0.72972972972973,-0.345114345114345,4.81872285659394e-05,0.000127631037823299,0.342105263157895,0.17741935483871
6189,RPS3A,6189//RPS3A,chr4,152024022,152025788,CA-6189-6507-7604-7714-7899[INC][3722/18],0,+,cass,INC/SKIP,36,0.567567567567568,0.822222222222222,-0.254654654654655,1.07448147981328e-05,3.16572217167264e-05,0.605263157894737,0.439516129032258
6189,RPS3A,6189//RPS3A,chr4,152024022,152025788,CA-6189-6507-7612-7714-7899[INC][1/18],0,+,cass,INC/SKIP,36,0.384615384615385,0.652173913043478,-0.267558528428094,8.96216661136294e-06,2.67879160013638e-05,0.394736842105263,0.25
6197,RPS6KA3,6197//RPS6KA3,chrX,20252875,20285207,CA-6197-2594-28963-29064-34818[INC][2/7][UPT],0,-,cass,INC/SKIP,21,0.375,0.531914893617021,-0.156914893617021,3.67395622671485e-06,1.16699842312972e-05,0.131578947368421,0.0282258064516129
6311,ATXN2,6311//ATXN2,chr12,111908361,111923134,CA-6311-117412-123574-123607-131934[INC][1/11],0,-,cass,INC/SKIP,72,0,0.38961038961039,-0.38961038961039,1.03294936962625e-11,7.05711009328654e-11,0.157894736842105,0.0806451612903226
6311,ATXN2,6311//ATXN2,chr12,111890236,111894059,CA-6311-146648-148831-149000-149836[INC][26/12][DNT],0,-,cass,INC/SKIP,230,0.675070028011205,0.810363836824697,-0.135293808813492,5.65352705837527e-05,0.000147713220082899,0.289473684210526,0.30241935483871
634,CEACAM1,634//CEACAM1,chr19,43016501,43025672,CA-634-10243-12274-12562-19030[INC][15/4],0,-,cass,INC/SKIP,52,0.460674157303371,0.718592964824121,-0.25791880752075,7.15298907903399e-05,0.000182893792619612,0.105263157894737,0.0483870967741935
63916,ELMO2,63916//ELMO2,chr20,45023043,45035230,CA-63916-3085-10861-10936-15100[INC][83/56][UPT],0,-,cass,INC/SKIP,22,0.45679012345679,1,-0.54320987654321,9.16087390356641e-19,1.44877524326773e-17,0.184210526315789,0.112903225806452
63929,XPNPEP3,63929//XPNPEP3,chr22,41253172,41258046,CA-63929-3165-6597-6713-7537[INC][19/5][UPT][DNT],0,+,cass,INC/SKIP,25,0,0.367875647668394,-0.367875647668394,1.31064674800136e-11,8.76403384737375e-11,0.105263157894737,0.0403225806451613
63929,XPNPEP3,63929//XPNPEP3,chr22,41253172,41258046,CA-63929-3165-6593-6713-7537[INC][4/5][UPT][DNT],0,+,cass,INC/SKIP,26,0.0196078431372549,0.401960784313726,-0.382352941176471,1.31064674800136e-11,8.7542416307845e-11,0.131578947368421,0.0443548387096774
64089,SNX16,64089//SNX16,chr8,82751846,82754428,CA-64089-3165-4843-5089-5204[INC][4/31][UPT],0,-,cass,INC/SKIP,40,0,0.210169491525424,-0.210169491525424,0.000353973243717499,0.000793420341561008,0.105263157894737,0.129032258064516
641977,SEPT7P2,641977//SEPT7P2,chr7,45784595,45786909,CA-641977-24804-25070-25192-26970[INC][1/13],0,-,cass,INC/SKIP,50,0,0.160751565762004,-0.160751565762004,7.51392319311102e-12,5.18686291552167e-11,0.157894736842105,0.108870967741935
641977,SEPT7P2,641977//SEPT7P2,chr7,45767776,45776508,CA-641977-35232-42992-43187-43705[INC][2/16],0,-,cass,INC/SKIP,28,0.0181818181818182,0.126712328767123,-0.108530510585305,3.09454719130088e-06,9.9565140525278e-06,0.0789473684210526,0.112903225806452
64328,XPO4,64328//XPO4,chr13,21436855,21442839,CA-64328-37179-42635-42806-42916[INC][2/21],0,-,cass,INC/SKIP,77,0.149253731343284,0.376443418013857,-0.227189686670573,2.18965812611182e-10,1.25742327357315e-09,0.289473684210526,0.120967741935484
64328,XPO4,64328//XPO4,chr13,21436855,21442839,CA-64328-37179-42651-42806-42916[INC][3/21],0,-,cass,INC/SKIP,92,0.23489932885906,0.481765834932821,-0.246866506073761,2.38206841405173e-10,1.35490056890592e-09,0.289473684210526,0.137096774193548
643836,ZFP62,643836//ZFP62,chr5,180278380,180288275,CA-643836-3068-12226-12299-12793[INC][7/4][UPT],0,-,cass,INC/SKIP,21,0.024390243902439,0.533834586466165,-0.509444342563726,7.58519720321721e-08,3.11859070707239e-07,0.131578947368421,0.0483870967741935
643837,LOC643837,643837//LOC643837,chr1,764382,787489,CA-643837-4514-23063-23216-27336[INC][18/29],0,+,cass,INC/SKIP,138,0.339805825242718,0.622432859399684,-0.282627034156966,9.28364630977135e-08,3.76510431749071e-07,0.342105263157895,0.213709677419355
64417,C5orf28,64417//C5orf28,chr5,43453759,43483960,CA-64417-3069-6903-7001-32847[INC][1/17][UPT],0,-,cass,INC/SKIP,41,0,0.166666666666667,-0.166666666666667,3.93873502963435e-13,3.19481112715796e-12,0.263157894736842,0.129032258064516
64420,SUSD1,64420//SUSD1,chr9,114804146,114820965,CA-64420-119849-125838-125878-136316[INC][15/2],0,-,cass,INC/SKIP,100,0.6875,0.865831842576029,-0.178331842576029,2.34523087198604e-05,6.54518681266692e-05,0.210526315789474,0.104838709677419
64750,SMURF2,64750//SMURF2,chr17,62589557,62594607,CA-64750-66887-71164-71278-71695[INC][3/16],0,-,cass,INC/SKIP,48,0,0.560693641618497,-0.560693641618497,5.274720970848e-12,3.72281959430099e-11,0.131578947368421,0.0282258064516129
64769,MEAF6,64769//MEAF6,chr1,37961485,37962336,CA-64769-21057-21159-21217-21845[INC][6/22],0,-,cass,INC/SKIP,263,0.112050739957717,0.26237905520774,-0.150328315250024,1.74109871618871e-15,1.84544115698158e-14,0.657894736842105,0.306451612903226
64770,CCDC14,64770//CCDC14,chr3,123675201,123680075,CA-64770-3265-7613-7760-7981[INC][1/11][UPT],0,-,cass,INC/SKIP,25,0.21875,1,-0.78125,2.4771266008079e-26,8.55968949111539e-25,0.157894736842105,0.100806451612903
64770,CCDC14,64770//CCDC14,chr3,123675201,123680075,CA-64770-3265-7613-7669-7981[INC][44/11][UPT],0,-,cass,INC/SKIP,25,0.358974358974359,1,-0.641025641025641,1.3627578325954e-24,3.99341486434083e-23,0.157894736842105,0.104838709677419
64792,RABL5,64792//RABL5,chr7,100959620,100962312,CA-64792-5857-6599-6689-8270[INC][64/18],0,-,cass,INC/SKIP,153,0.649789029535865,0.89247311827957,-0.242684088743705,4.49816368097944e-18,6.54258454620319e-17,0.578947368421053,0.262096774193548
64860,ARMCX5,64860//ARMCX5,chrX,101854639,101856436,CA-64860-3680-4752-4865-5296[INC][17/53],0,+,cass,INC/SKIP,200,0.00755667506297229,0.205673758865248,-0.198117083802276,8.64248719951519e-33,5.01599888142736e-31,0.394736842105263,0.262096774193548
64860,ARMCX5,64860//ARMCX5,chrX,101854639,101856436,CA-64860-3680-4756-4865-5296[INC][1/53],0,+,cass,INC/SKIP,115,0,0.113748763600396,-0.113748763600396,7.05648602119627e-34,4.58518189507731e-32,0.368421052631579,0.221774193548387
64921,CASD1,64921//CASD1,chr7,94147514,94156517,CA-64921-11466-15987-16183-20304[INC][1/41],0,+,cass,INC/SKIP,20,0,0.450151057401813,-0.450151057401813,1.09559928912324e-16,1.36732621093502e-15,0.105263157894737,0.0967741935483871
64921,CASD1,64921//CASD1,chr7,94147514,94156517,CA-64921-11466-15990-16183-20304[INC][1/41],0,+,cass,INC/SKIP,20,0,0.427672955974843,-0.427672955974843,1.20417859070427e-16,1.49658619859254e-15,0.105263157894737,0.092741935483871
65109,UPF3B,65109//UPF3B,chrX,118972329,118975220,CA-65109-14953-15344-15435-17501[INC][2/10],0,-,cass,INC/SKIP,20,0,0.560538116591928,-0.560538116591928,9.44413857329328e-13,7.37037341920982e-12,0.157894736842105,0.0685483870967742
65109,UPF3B,65109//UPF3B,chrX,118972329,118975220,CA-65109-14953-15344-15383-17501[INC][4/10],0,-,cass,INC/SKIP,20,0,0.50253807106599,-0.50253807106599,9.84663038959439e-11,5.92184672726311e-10,0.157894736842105,0.0725806451612903
65125,WNK1,65125//WNK1,chr12,971248,987526,CA-65125-112348-121342-121426-128289[INC][5/6],0,+,cass,INC/SKIP,77,0.115942028985507,0.624595469255663,-0.508653440270156,1.68031057471999e-14,1.59696289597394e-13,0.157894736842105,0.0725806451612903
65250,C5orf42,65250//C5orf42,chr5,37201692,37205555,CA-65250-47114-48958-49105-50620[INC][1/6],0,-,cass,INC/SKIP,41,0,0.135313531353135,-0.135313531353135,1.09975367185097e-06,3.80899620528685e-06,0.157894736842105,0.0483870967741935
65975,STK33,65975//STK33,chr11,8457573,8474452,CA-65975-144135-156203-156279-160817[INC][10/2],0,-,cass,INC/SKIP,63,0.779310344827586,0.903885480572597,-0.124575135745011,0.00250348915029605,0.00479214157555869,0.210526315789474,0.112903225806452
66036,MTMR9,66036//MTMR9,chr8,11152702,11157656,CA-66036-13812-16409-16461-18532[INC][1/41],0,+,cass,INC/SKIP,52,0,0.104417670682731,-0.104417670682731,1.8698484078346e-05,5.30767036184009e-05,0.105263157894737,0.0443548387096774
6638,SNRPN,6638//SNRPN,chr15,25131662,25165270,CA-6638-65943-91716-91884-99364[INC][8/46],0,+,cass,INC/SKIP,126,0.0632911392405063,0.163337250293772,-0.100046111053266,4.56953498258939e-05,0.000121299645319358,0.263157894736842,0.125
6638,SNRPN,6638//SNRPN,chr15,25165157,25207355,CA-6638-99478-99826-99901-141467[INC][4/34],0,+,cass,INC/SKIP,112,0.258426966292135,0.43859649122807,-0.180169524935935,0.00167924571485658,0.00333949796520713,0.368421052631579,0.120967741935484
6733,SRPK2,6733//SRPK2,chr7,104766228,104767508,CA-6733-264902-265554-265647-266020[INC][2/4],0,-,cass,INC/SKIP,106,0.426900584795322,0.834302325581395,-0.407401740786074,1.04076172145692e-14,1.0083749709675e-13,0.157894736842105,0.100806451612903
6738,TROVE2,6738//TROVE2,chr1,193028764,193045169,CA-6738-3355-12612-12760-19398[INC][1/11][UPT],0,+,cass,INC/SKIP,66,0.554054054054054,0.878453038674033,-0.324398984619979,8.31937775928179e-11,5.05419108180757e-10,0.394736842105263,0.298387096774194
6738,TROVE2,6738//TROVE2,chr1,193028764,193045169,CA-6738-3355-12612-13213-19398[INC][4/11][UPT],0,+,cass,INC/SKIP,66,0.783606557377049,0.958121827411167,-0.174515270034118,3.58227994337895e-11,2.25895247906322e-10,0.473684210526316,0.399193548387097
6780,STAU1,6780//STAU1,chr20,47770469,47790805,CA-6780-17173-25082-25371-37296[INC][21/207],0,-,cass,INC/SKIP,77,0,0.197424892703863,-0.197424892703863,1.93638233125976e-27,7.61558787912556e-26,0.289473684210526,0.266129032258065
678655,CD27-AS1,678655//CD27-AS1,chr12,6548166,6556252,CA-678655-7557-10800-10972-14841[INC][6/2][DNT],0,-,cass,INC/SKIP,31,0.169811320754717,0.690140845070423,-0.520329524315706,6.21123590471226e-12,4.33770656990302e-11,0.0789473684210526,0.149193548387097
6821,SUOX,6821//SUOX,chr12,56395995,56397596,CA-6821-8013-8284-8462-9359[INC][187/3][DNT],0,+,cass,INC/SKIP,32,0.6,1,-0.4,6.04218480634183e-20,1.07500538012832e-18,0.157894736842105,0.0725806451612903
6821,SUOX,6821//SUOX,chr12,56395995,56397596,CA-6821-8013-8345-8462-9359[INC][1/3][DNT],0,+,cass,INC/SKIP,32,0.46218487394958,1,-0.53781512605042,1.83189090243221e-19,3.13783490393689e-18,0.131578947368421,0.0604838709677419
6872,TAF1,6872//TAF1,chrX,70678090,70679557,CA-6872-95103-95886-95988-96288[INC][6/17],0,+,cass,INC/SKIP,73,0.226890756302521,0.335463258785943,-0.108572502483422,0.0108273497469209,0.0179844114440381,0.131578947368421,0.0524193548387097
6921,TCEB1,6921//TCEB1,chr8,74871999,74884401,CA-6921-3211-10662-10801-15469[INC][12/104][UPT],0,-,cass,INC/SKIP,236,0.268817204301075,0.405307599517491,-0.136490395216416,6.01517767323414e-07,2.17799710058108e-06,0.736842105263158,0.528225806451613
6935,ZEB1,6935//ZEB1,chr10,31608144,31750165,CA-6935-3121-70952-71095-144865[INC][6/134][UPT],0,+,cass,INC/SKIP,34,0,0.344195519348269,-0.344195519348269,2.24439876035211e-05,6.28726138209228e-05,0.157894736842105,0.169354838709677
7009,TMBIM6,7009//TMBIM6,chr12,50135739,50146331,CA-7009-3606-5903-6033-13954[INC][1/61],0,+,cass,INC/SKIP,34,0,0.103030303030303,-0.103030303030303,3.10712800189437e-12,2.25144378125146e-11,0.184210526315789,0.0604838709677419
7009,TMBIM6,7009//TMBIM6,chr12,50135739,50146331,CA-7009-3606-3928-4098-13954[INC][2/61],0,+,cass,INC/SKIP,47,0,0.225130890052356,-0.225130890052356,4.50691749997376e-09,2.18687928691909e-08,0.184210526315789,0.0604838709677419
7027,TFDP1,7027//TFDP1,chr13,114277494,114287599,CA-7027-41599-49935-50057-51432[INC][86/10],0,+,cass,INC/SKIP,22,0.46031746031746,0.880952380952381,-0.420634920634921,2.19064058800965e-07,8.45426044875512e-07,0.157894736842105,0.032258064516129
7027,TFDP1,7027//TFDP1,chr13,114277494,114287599,CA-7027-41599-49935-50218-51432[INC][1/10],0,+,cass,INC/SKIP,22,0.227272727272727,0.722222222222222,-0.494949494949495,7.23289382554971e-09,3.39923264851699e-08,0.157894736842105,0.0161290322580645
7029,TFDP2,7029//TFDP2,chr3,141724282,141820682,CA-7029-50810-59417-59484-147000[INC][26/2],0,-,cass,INC/SKIP,26,0.704545454545455,1,-0.295454545454545,6.60668864429155e-21,1.28229820505113e-19,0.289473684210526,0.108870967741935
7029,TFDP2,7029//TFDP2,chr3,141724282,141811968,CA-7029-59484-98395-98430-147000[INC][9/28],0,-,cass,INC/SKIP,91,0.28169014084507,0.4765625,-0.19487235915493,0.0257340125904585,0.0390253493824863,0.210526315789474,0.116935483870968
7072,TIA1,7072//TIA1,chr2,70454866,70456449,CA-7072-22384-22556-22589-23825[INC][26/12],0,-,cass,INC/SKIP,81,0.255813953488372,0.80168776371308,-0.545873810224708,2.25888029631155e-15,2.3773919738293e-14,0.210526315789474,0.133064516129032
7072,TIA1,7072//TIA1,chr2,70451685,70454953,CA-7072-23913-26254-26320-27018[INC][1/39],0,-,cass,INC/SKIP,98,0.0481283422459893,0.330561330561331,-0.282432988315341,2.66483968235698e-23,6.77889856218299e-22,0.184210526315789,0.129032258064516
7165,TPD52L2,7165//TPD52L2,chr20,62505020,62514172,CA-7165-11589-13573-13648-20491[INC][2/261],0,+,cass,INC/SKIP,21,0,0.447004608294931,-0.447004608294931,1.68213421073261e-09,8.58735978800986e-09,0.105263157894737,0.0766129032258065
7165,TPD52L2,7165//TPD52L2,chr20,62505020,62514172,CA-7165-11589-13588-13648-20491[INC][449/261],0,+,cass,INC/SKIP,25,0.0869565217391304,0.626749611197512,-0.539793089458381,1.68213421073261e-09,8.58003268921463e-09,0.157894736842105,0.0806451612903226
7174,TPP2,7174//TPP2,chr13,103301757,103309556,CA-7174-55551-57423-57462-63120[INC][5/35],0,+,cass,INC/SKIP,115,0.0050251256281407,0.129142857142857,-0.124117731514716,8.45410201651633e-18,1.18080892183959e-16,0.394736842105263,0.19758064516129
7174,TPP2,7174//TPP2,chr13,103317144,103326839,CA-7174-71001-73822-73948-80347[INC][1/4],0,+,cass,INC/SKIP,27,0,0.273972602739726,-0.273972602739726,2.3474488229398e-06,7.69777787357879e-06,0.105263157894737,0.0282258064516129
727956,SDHAP2,727956//SDHAP2,chr3,195410622,195415732,CA-727956-28827-30779-30901-33494[INC][5/11][DNT],0,+,cass,INC/SKIP,28,0.174603174603175,0.894736842105263,-0.720133667502089,3.30389954935161e-15,3.42894296979582e-14,0.131578947368421,0.0282258064516129
7286,TUFT1,7286//TUFT1,chr1,151512784,151535161,CA-7286-3122-24786-24861-25280[INC][34/37][UPT],0,+,cass,INC/SKIP,30,0.111111111111111,0.244837758112094,-0.133726647000983,0.0273132196016268,0.0412215164803143,0.131578947368421,0.0685483870967742
729178,LOC729178,729178//LOC729178,chr6,147395940,147453121,CA-729178-75749-88137-88198-132767[INC][6/2][UPT],0,-,cass,INC/SKIP,53,0.204545454545455,0.325153374233129,-0.120607919687674,4.06385187181983e-05,0.000108989261954863,0.131578947368421,0.153225806451613
7296,TXNRD1,7296//TXNRD1,chr12,104680799,104705189,CA-7296-74331-76152-76262-98511[INC][570/107][UPT],0,+,cass,INC/SKIP,188,0.592452830188679,0.866865375062096,-0.274412544873417,8.34311623195859e-14,7.33458071097771e-13,0.578947368421053,0.435483870967742
729852,LOC729852,729852//LOC729852,chr7,7712939,7841373,CA-729852-35743-38391-38498-163959[INC][5/48],0,+,cass,INC/SKIP,88,0.0173410404624277,0.165029469548134,-0.147688429085706,6.05682310158039e-16,6.84455359191826e-15,0.447368421052632,0.254032258064516
7307,U2AF1,7307//U2AF1,chr21,44520562,44524511,CA-7307-6264-9146-9213-10059[INC][7/135],0,-,cass,INC/SKIP,48,0.215189873417722,0.508474576271186,-0.293284702853465,1.99250658415141e-07,7.7446062159019e-07,0.315789473684211,0.169354838709677
7404,UTY,7404//UTY,chrY,15438100,15467277,CA-7404-128668-147335-148108-157320[INC][136/97],0,-,cass,INC/SKIP,23,0.553398058252427,1,-0.446601941747573,2.7174761535752e-20,4.99848382956078e-19,0.105263157894737,0.0685483870967742
7404,UTY,7404//UTY,chrY,15438100,15467277,CA-7404-128668-147870-148108-157320[INC][12/97],0,-,cass,INC/SKIP,23,0.342857142857143,1,-0.657142857142857,3.86060805009294e-21,7.74453520921329e-20,0.105263157894737,0.0685483870967742
7422,VEGFA,7422//VEGFA,chr6,43746625,43754223,CA-7422-11710-13523-13595-17332[INC][2/21][DNT],0,+,cass,INC/SKIP,29,0.0175438596491228,0.220216606498195,-0.202672746849072,9.22096050472709e-09,4.27309317033012e-08,0.210526315789474,0.153225806451613
7422,VEGFA,7422//VEGFA,chr6,43746625,43749823,CA-7422-11710-13523-13595-14747[INC][9/27],0,+,cass,INC/SKIP,59,0.00854700854700855,0.326732673267327,-0.318185664720318,9.64130817071031e-15,9.4176046151154e-14,0.210526315789474,0.092741935483871
7422,VEGFA,7422//VEGFA,chr6,43746625,43749823,CA-7422-11710-13523-13646-14747[INC][3/27],0,+,cass,INC/SKIP,59,0.00854700854700855,0.178247734138973,-0.169700725591964,9.64130817071031e-15,9.40224147544963e-14,0.210526315789474,0.0766129032258065
7422,VEGFA,7422//VEGFA,chr6,43746625,43749823,CA-7422-11710-13523-13577-14747[INC][4/27],0,+,cass,INC/SKIP,59,0.00854700854700855,0.178247734138973,-0.169700725591964,1.37127796443016e-11,9.12861878770991e-11,0.210526315789474,0.0766129032258065
7444,VRK2,7444//VRK2,chr2,58373450,58387054,CA-7444-102833-111112-111161-115707[INC][5/47][DNT],0,+,cass,INC/SKIP,81,0,0.223103057757644,-0.223103057757644,9.36925015174092e-17,1.18663935184549e-15,0.236842105263158,0.125
7444,VRK2,7444//VRK2,chr2,58373450,58387054,CA-7444-102833-111117-111161-115707[INC][3/47][DNT],0,+,cass,INC/SKIP,81,0,0.280167890870934,-0.280167890870934,9.71550463232298e-17,1.22530140700478e-15,0.236842105263158,0.125
7453,WARS,7453//WARS,chr14,100835423,100842644,CA-7453-3084-3993-4061-10085[INC][6/367][UPT],0,-,cass,INC/SKIP,45,0.0112359550561798,0.143382352941176,-0.132146397884997,5.96848974768488e-16,6.77032859803799e-15,0.263157894736842,0.173387096774194
7453,WARS,7453//WARS,chr14,100828044,100842644,CA-7453-3084-3937-4061-17422[INC][2/72][UPT],0,-,cass,INC/SKIP,23,0,0.395833333333333,-0.395833333333333,1.06389657755217e-23,2.89089715482131e-22,0.131578947368421,0.0564516129032258
