,ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR,isoform1Tags_g1,isoform2Tags_g1,exonTags_g1,inclusionJunction1Tags_g1,inclusionJunction2Tags_g1,skippingJunctionTags_g1,isoform1Tags_g2,isoform2Tags_g2,exonTags_g2,inclusionJunction1Tags_g2,inclusionJunction2Tags_g2,skippingJunctionTags_g2,alpha_T2D_ratio,alpha_ND_ratio,beta_T2D_ratio,beta_ND_ratio,mark
26409,7323,UBE2D3,7323//UBE2D3,chr4,103723717,103730859,CA-7323-62204-62691-62808-69237[INC][2/1078],0,-,cass,INC/SKIP,48,0.00196270853778214,0.00655933214072749,-0.00459662360294535,0.171096133696414,0.208485312556438,57,1017,57,0,4,1017,232,3332,232,0,44,3332,0.575221238938053,0.764119601328904,0.549180327868853,0.757575757575758,None
26410,7323,UBE2D3,7323//UBE2D3,chr4,103717132,103720656,CA-7323-72469-72898-72948-74415[INC][2/324][DNT],0,-,cass,INC/SKIP,0,0,0,0,5.18760133752438e-07,1,0,748,0,0,0,748,57,2430,57,0,0,2430,0.601769911504425,0.770764119601329,0.573770491803279,0.771043771043771,None
26418,7327,UBE2G2,7327//UBE2G2,chr21,46207974,46221734,CA-7327-3131-3438-3553-16741[INC][3/180][UPT],0,-,cass,INC/SKIP,15,0,0.036144578313253,-0.036144578313253,5.22594253138062e-05,1,0,89,0,0,0,89,30,200,30,14,1,200,0.141592920353982,0.18936877076412,0.131147540983607,0.171717171717172,None
26419,7327,UBE2G2,7327//UBE2G2,chr21,46207974,46221734,CA-7327-3131-5356-5446-16741[INC][1/180][UPT],0,-,cass,INC/SKIP,0,0,0,0,1,1,1,89,1,0,0,89,4,200,4,0,0,200,0.141592920353982,0.176079734219269,0.131147540983607,0.161616161616162,None
26420,7327,UBE2G2,7327//UBE2G2,chr21,46197213,46207879,CA-7327-16917-25620-25693-27419[INC][1/201],0,-,cass,INC/SKIP,7,0.0341463414634146,0,0.0341463414634146,5.1525993965102e-05,1,8,99,8,2,5,99,0,252,0,0,0,252,0.150442477876106,0.199335548172757,0.122950819672131,0.188552188552189,None
26421,7327,UBE2G2,7327//UBE2G2,chr21,46193461,46197331,CA-7327-27538-30095-30270-31149[INC][1/205],0,-,cass,INC/SKIP,1,0,0.00169204737732657,-0.00169204737732657,1,1,1,89,1,0,0,89,6,295,6,1,0,295,0.168141592920354,0.192691029900332,0.114754098360656,0.175084175084175,None
26423,7328,UBE2H,7328//UBE2H,chr7,129498741,129519481,CA-7328-76393-90895-90946-97019[INC][1/98],0,-,cass,INC/SKIP,0,0,0,0,5.97606794579539e-13,1,58,247,58,0,0,247,206,265,206,0,0,265,0.15929203539823,0.122923588039867,0.180327868852459,0.138047138047138,None
26425,7329,UBE2I,7329//UBE2I,chr16,1359636,1364376,CA-7329-3621-7867-7944-8140[INC][105/1][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,58,0,58,31,25,0,263,0,263,117,124,0,0.115044247787611,0.146179401993355,0.0901639344262295,0.148148148148148,None
26428,7329,UBE2I,7329//UBE2I,chr16,1360205,1364376,CA-7329-4101-7867-7944-8140[INC][2/1][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,58,0,58,0,25,0,263,0,263,0,124,0,0.0884955752212389,0.109634551495017,0.0737704918032787,0.121212121212121,None
26429,7329,UBE2I,7329//UBE2I,chr16,1364020,1365726,CA-7329-7944-8140-8224-9501[INC][243/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,48,0,48,25,17,0,264,0,264,124,122,0,0.0973451327433628,0.12624584717608,0.0819672131147541,0.144781144781145,None
26432,7332,UBE2L3,7332//UBE2L3,chr22,21922021,21965331,CA-7332-21325-46414-46510-64410[INC][621/27][UPT],0,+,cass,INC/SKIP,7,0.99678800856531,0.998115873763542,-0.00132786519823169,0.44639891810118,1,2216,3,2216,552,1310,3,4991,4,4991,1337,2901,4,0.761061946902655,0.86046511627907,0.770491803278688,0.868686868686869,None
26433,7332,UBE2L3,7332//UBE2L3,chr22,21965145,21976161,CA-7332-64597-68110-68219-75068[INC][14/886][DNT],0,+,cass,INC/SKIP,361,0.0414602346805737,0.0221103327495622,0.0193499019310115,4.87022476092124e-17,3.52272548054054e-16,346,1838,346,104,55,1838,436,4467,436,123,79,4467,0.761061946902655,0.863787375415282,0.819672131147541,0.888888888888889,None
26434,7332,UBE2L3,7332//UBE2L3,chr22,21965145,21976161,CA-7332-64597-71843-71935-75068[INC][3/886][DNT],0,+,cass,INC/SKIP,0,0,0,0,0.29162702188392,1,1,1838,1,0,0,1838,0,4467,0,0,0,4467,0.761061946902655,0.857142857142857,0.811475409836066,0.882154882154882,None
26435,7334,UBE2N,7334//UBE2N,chr12,93804828,93835722,CA-7334-3396-30513-30612-33951[INC][1/398][UPT],0,-,cass,INC/SKIP,10,0,0.00268817204301075,-0.00268817204301075,0.000208473329366323,1,39,852,39,0,0,852,35,1855,35,0,10,1855,0.619469026548673,0.780730897009967,0.672131147540984,0.740740740740741,None
26436,7334,UBE2N,7334//UBE2N,chr12,93803782,93805074,CA-7334-34198-34376-34517-35171[INC][335/1][DNT],0,-,cass,INC/SKIP,115,0.988792664289353,0.979340219926691,0.00945244436266202,0.00455685844944833,0.00703139495589332,6411,22,6411,1639,2243,22,14133,93,14133,3608,5209,93,0.68141592920354,0.857142857142857,0.754098360655738,0.838383838383838,None
26437,7334,UBE2N,7334//UBE2N,chr12,93803782,93805074,CA-7334-34198-34489-34517-35171[INC][1/1][DNT],0,-,cass,INC/SKIP,115,0.980760822037604,0.965523632993513,0.0152371890440913,0.00781850156537059,0.0117014333347075,3154,22,3154,0,2243,22,7111,93,7111,0,5209,93,0.663716814159292,0.837209302325581,0.729508196721312,0.818181818181818,None
26441,7335,UBE2V1,7335//UBE2V1,chr20,48700665,48732157,CA-7335-41314-59978-60127-72544[INC][11/8],0,-,cass,INC/SKIP,0,1,1,0,1,1,1459,0,1459,0,99,0,3971,0,3971,0,258,0,0.371681415929204,0.46843853820598,0.360655737704918,0.430976430976431,None
26442,7335,UBE2V1,7335//UBE2V1,chr20,48713208,48729682,CA-7335-43692-52307-52425-59978[INC][3/475][UPT],0,-,cass,INC/SKIP,42,0,0.021021021021021,-0.021021021021021,1.81928690599713e-06,4.42965475578491e-06,0,367,0,0,0,367,44,978,44,7,35,978,0.584070796460177,0.730897009966777,0.565573770491803,0.703703703703704,None
26443,7335,UBE2V1,7335//UBE2V1,chr20,48700665,48729682,CA-7335-43692-59987-60127-72544[INC][2/31][UPT],0,-,cass,INC/SKIP,85,0.507692307692308,0.77710843373494,-0.269416126042632,1.98209863877287e-08,6.05247977196716e-08,1458,48,1458,0,99,48,3959,37,3959,0,258,37,0.407079646017699,0.504983388704319,0.426229508196721,0.464646464646465,Down
26444,7335,UBE2V1,7335//UBE2V1,chr20,48713208,48729682,CA-7335-43692-45236-45510-59978[INC][5/475][UPT],0,-,cass,INC/SKIP,29,0,0.0146095717884131,-0.0146095717884131,4.00589250216348e-13,2.05660485734629e-12,0,367,0,0,0,367,94,978,94,2,27,978,0.584070796460177,0.730897009966777,0.565573770491803,0.703703703703704,None
26445,7335,UBE2V1,7335//UBE2V1,chr20,48713208,48729682,CA-7335-43692-57834-57917-59978[INC][2/475][UPT],0,-,cass,INC/SKIP,1,0,0.000510986203372509,-0.000510986203372509,0.116886563547733,1,0,367,0,0,0,367,8,978,8,0,1,978,0.584070796460177,0.730897009966777,0.565573770491803,0.707070707070707,None
26446,7335,UBE2V1,7335//UBE2V1,chr20,48700665,48729682,CA-7335-43692-59978-60127-72544[INC][457/31][UPT],0,-,cass,INC/SKIP,85,0.829181494661922,0.943511450381679,-0.114329955719758,1.94900401160907e-08,5.9568779804862e-08,1459,48,1459,367,99,48,3971,37,3971,978,258,37,0.646017699115044,0.764119601328904,0.622950819672131,0.737373737373737,Down
26447,7335,UBE2V1,7335//UBE2V1,chr20,48700665,48729682,CA-7335-43692-59978-60316-72544[INC][2/31][UPT],0,-,cass,INC/SKIP,85,0.802061855670103,0.931481481481481,-0.129419625811378,2.88086849116311e-08,8.66208835327628e-08,1551,48,1551,367,22,48,4094,37,4094,978,28,37,0.592920353982301,0.744186046511628,0.598360655737705,0.723905723905724,Down
26448,7335,UBE2V1,7335//UBE2V1,chr20,48699291,48713356,CA-7335-60127-72544-72670-73884[INC][633/5][DNT],0,-,cass,INC/SKIP,49,0.933747412008282,0.987111448066717,-0.0533640360584356,6.48067982066353e-08,1.87666755206275e-07,1689,32,1689,99,803,32,4366,17,4366,258,2346,17,0.628318584070796,0.777408637873754,0.680327868852459,0.754208754208754,None
26449,7335,UBE2V1,7335//UBE2V1,chr20,48700665,48713356,CA-7335-60127-60264-60316-72544[INC][7/666],0,-,cass,INC/SKIP,64,0.116071428571429,0.0685920577617329,0.0474793708096957,0.0100568961614299,0.0148350896926733,63,99,63,4,22,99,96,258,96,10,28,258,0.371681415929204,0.481727574750831,0.368852459016393,0.437710437710438,None
26450,7336,UBE2V2,7336//UBE2V2,chr8,48920990,48955740,CA-7336-3036-29431-29627-37598[INC][8/720][UPT],0,+,cass,INC/SKIP,5,0,0.00245218244237371,-0.00245218244237371,3.05577727495583e-07,1,0,422,0,0,0,422,46,1017,46,0,5,1017,0.557522123893805,0.674418604651163,0.549180327868853,0.622895622895623,None
26451,7336,UBE2V2,7336//UBE2V2,chr8,48920990,48962537,CA-7336-3036-37598-37747-44418[INC][710/17][UPT],0,+,cass,INC/SKIP,51,0.965990843688685,0.986562751948401,-0.0205719082597156,0.00179600021810897,0.00293279271659371,2647,26,2647,422,1055,26,6264,25,6264,1017,2654,25,0.725663716814159,0.79734219269103,0.688524590163934,0.737373737373737,None
26452,7336,UBE2V2,7336//UBE2V2,chr8,48920990,48955740,CA-7336-3036-26397-26491-37598[INC][1/720][UPT],0,+,cass,INC/SKIP,0,0,0,0,0.29375,1,1,422,1,0,0,422,0,1017,0,0,0,1017,0.557522123893805,0.674418604651163,0.549180327868853,0.619528619528619,None
26453,7336,UBE2V2,7336//UBE2V2,chr8,48955592,48973584,CA-7336-37747-44418-44544-55247[INC][941/4][DNT],0,+,cass,INC/SKIP,21,1,0.992097836312324,0.00790216368767638,0.00110895756462004,0.00185913474068654,3272,0,3272,1055,1107,0,7854,21,7854,2654,2619,21,0.752212389380531,0.817275747508306,0.713114754098361,0.760942760942761,None
26454,7336,UBE2V2,7336//UBE2V2,chr8,48955592,48962537,CA-7336-37747-38064-38192-44418[INC][4/964],0,+,cass,INC/SKIP,96,0.00471698113207547,0.0159436410826845,-0.011226659950609,2.37329959546553e-19,2.12450134257176e-18,200,1055,200,7,3,1055,189,2654,189,37,49,2654,0.707964601769911,0.774086378737541,0.663934426229508,0.717171717171717,None
26455,7336,UBE2V2,7336//UBE2V2,chr8,48962412,48973584,CA-7336-44544-44825-45074-55247[INC][4/993][DNT],0,+,cass,INC/SKIP,57,0.00983899821109123,0.00663758771098047,0.00320141050011077,3.07544414450278e-10,1.1281703520181e-09,55,1107,55,14,8,1107,313,2619,313,16,19,2619,0.707964601769911,0.757475083056478,0.688524590163934,0.717171717171717,None
26466,7337,UBE3A,7337//UBE3A,chr15,25599499,25601202,CA-7337-86137-87345-87501-87602[INC][63/1],0,-,cass,INC/SKIP,4,1,0.9957805907173,0.00421940928270037,0.314922374225402,1,1474,0,1474,362,497,0,3185,4,3185,773,1115,4,0.194690265486726,0.325581395348837,0.262295081967213,0.276094276094276,None
26467,7341,SUMO1,7341//SUMO1,chr2,203084754,203103288,CA-7341-3160-9867-10057-21493[INC][1/257][UPT],0,-,cass,INC/SKIP,25,0,0.00399169726967907,-0.00399169726967907,1.03055976505219e-06,2.58473225766568e-06,2,1341,2,0,0,1341,54,3119,54,16,9,3119,0.663716814159292,0.887043189368771,0.762295081967213,0.787878787878788,None
26468,7341,SUMO1,7341//SUMO1,chr2,203079079,203103288,CA-7341-3160-21493-21568-27165[INC][252/8][UPT],0,-,cass,INC/SKIP,195,0.908108108108108,0.925029515938607,-0.0169214078304987,0.0916842289584208,0.11729179415379,1372,68,1372,1341,3,68,3342,127,3342,3119,15,127,0.690265486725664,0.887043189368771,0.770491803278688,0.801346801346801,None
26469,7341,SUMO1,7341//SUMO1,chr2,203071979,203079156,CA-7341-27243-30816-30865-34278[INC][1/2],0,-,cass,INC/SKIP,0,1,1,0,1,1,2913,0,2913,0,1223,0,6811,0,6811,0,2859,0,0.716814159292035,0.906976744186046,0.786885245901639,0.804713804713805,None
26470,7341,SUMO1,7341//SUMO1,chr2,203071979,203079156,CA-7341-27243-30793-30865-34278[INC][294/2],0,-,cass,INC/SKIP,0,1,1,0,1,1,3284,0,3284,1880,1223,0,7647,0,7647,4379,2859,0,0.761061946902655,0.930232558139535,0.827868852459016,0.861952861952862,None
26471,7341,SUMO1,7341//SUMO1,chr2,203071979,203075528,CA-7341-30865-33597-33732-34278[INC][1/308],0,-,cass,INC/SKIP,10,0.00407166123778502,0,0.00407166123778502,0.38972178716159,1,14,1223,14,9,1,1223,45,2859,45,0,0,2859,0.716814159292035,0.906976744186046,0.786885245901639,0.804713804713805,None
26479,7345,UCHL1,7345//UCHL1,chr4,41258944,41259753,CA-7345-3129-3234-3246-3728[INC][559/5][UPT],0,+,cass,INC/SKIP,14,1,0.993744414655943,0.00625558534405724,0.0146096795586615,1,1258,0,1258,894,910,0,3054,14,3054,2203,2245,14,0.345132743362832,0.833887043189369,0.729508196721312,0.468013468013468,None
26480,7345,UCHL1,7345//UCHL1,chr4,41263731,41265307,CA-7345-7920-7995-8043-9344[INC][596/6],0,+,cass,INC/SKIP,3,1,0.99963772491245,0.000362275087549824,0.562151883128296,1,6263,0,6263,3357,3384,0,15528,3,15528,8104,8452,3,0.460176991150442,0.933554817275748,0.885245901639344,0.619528619528619,None
26481,7347,UCHL3,7347//UCHL3,chr13,76123895,76135016,CA-7347-3072-3185-3197-13962[INC][1/1][UPT],0,+,cass,INC/SKIP,40,0.997134670487106,0.945568736915562,0.0515659335715443,6.92737018996943e-07,1.77414100602558e-06,486,1,486,330,366,1,833,39,833,648,707,39,0.433628318584071,0.504983388704319,0.450819672131148,0.481481481481481,None
26482,7347,UCHL3,7347//UCHL3,chr13,76143595,76169125,CA-7347-22717-43147-43339-48124[INC][1/81],0,+,cass,INC/SKIP,75,0.0208522212148685,0.0067899789276516,0.0140622422872169,3.76165441142889e-17,2.75372922830069e-16,131,1080,131,0,46,1080,75,2121,75,15,14,2121,0.398230088495575,0.561461794019934,0.401639344262295,0.595959595959596,None
26483,7347,UCHL3,7347//UCHL3,chr13,76169050,76180068,CA-7347-48200-57978-58037-58938[INC][73/2][DNT],0,+,cass,INC/SKIP,15,1,0.990144546649146,0.00985545335085414,0.00181633076424638,1,1715,0,1715,908,765,0,2963,15,2963,1645,1369,15,0.407079646017699,0.59468438538206,0.442622950819672,0.592592592592593,None
26488,7351,UCP2,7351//UCP2,chr11,73685716,73687786,CA-7351-9204-10173-10354-10723[INC][58/3][DNT],0,-,cass,INC/SKIP,0,1,1,0,1,1,1390,0,1390,295,366,0,4264,0,4264,1017,941,0,0.283185840707965,0.295681063122924,0.180327868852459,0.353535353535354,None
26489,7353,UFD1L,7353//UFD1L,chr22,19459209,19466707,CA-7353-3133-7115-7148-10407[INC][3/2][UPT],0,-,cass,INC/SKIP,129,0.938579654510557,0.854193548387097,0.0843861061234598,0.000188874966451643,0.000353921649695422,742,16,742,4,485,16,2058,113,2058,10,1314,113,0.353982300884956,0.435215946843854,0.344262295081967,0.390572390572391,None
26490,7353,UFD1L,7353//UFD1L,chr22,19455395,19466707,CA-7353-3133-10407-10529-14212[INC][1/1][UPT],0,-,cass,INC/SKIP,40,0.904761904761905,0.993782383419689,-0.0890204786577844,1.29431537071608e-14,7.67270151760492e-14,1772,34,1772,16,630,34,5003,6,5003,113,1805,6,0.389380530973451,0.475083056478405,0.409836065573771,0.437710437710438,None
26491,7353,UFD1L,7353//UFD1L,chr22,19462590,19466707,CA-7353-3133-6613-6746-7115[INC][126/3][UPT],0,-,cass,INC/SKIP,14,0.989873417721519,0.990258158792012,-0.0003847410704928,1,1,1312,4,1312,285,497,4,3566,10,3566,742,1291,10,0.345132743362832,0.40531561461794,0.352459016393443,0.37037037037037,None
26492,7353,UFD1L,7353//UFD1L,chr22,19459209,19466707,CA-7353-3133-6613-6746-10407[INC][3/2][UPT],0,-,cass,INC/SKIP,129,0.899053627760252,0.766528925619835,0.132524702140418,0.000107818922600322,0.000209328790341062,1312,16,1312,285,0,16,3566,113,3566,742,0,113,0.353982300884956,0.398671096345515,0.286885245901639,0.356902356902357,Up
26493,7353,UFD1L,7353//UFD1L,chr22,19462590,19466707,CA-7353-3133-6613-6720-7115[INC][20/3][UPT],0,-,cass,INC/SKIP,14,0.975535168195719,0.979101358411703,-0.00356619021598459,1,1,1113,4,1113,285,34,4,3034,10,3034,742,195,10,0.300884955752212,0.368770764119601,0.286885245901639,0.333333333333333,None
26494,7353,UFD1L,7353//UFD1L,chr22,19459209,19463124,CA-7353-6746-7115-7148-10407[INC][165/3],0,-,cass,INC/SKIP,0,1,1,0,1,1,742,0,742,497,485,0,2058,0,2058,1291,1314,0,0.31858407079646,0.398671096345515,0.327868852459016,0.36026936026936,None
26500,7358,UGDH,7358//UGDH,chr4,39515702,39529852,CA-7358-2800-9079-9248-16414[INC][1/1][UPT],0,-,cass,INC/SKIP,0,1,1,0,1,1,306,0,306,0,124,0,1156,0,1156,0,259,0,0.0707964601769911,0.152823920265781,0.0901639344262295,0.127946127946128,None
26501,7358,UGDH,7358//UGDH,chr4,39515702,39529058,CA-7358-3316-9079-9248-16414[INC][249/4][UPT],0,-,cass,INC/SKIP,1,1,0.996575342465753,0.00342465753424659,1,1,306,0,306,57,124,0,1156,1,1156,323,259,1,0.079646017699115,0.186046511627907,0.0983606557377049,0.161616161616162,None
26502,7358,UGDH,7358//UGDH,chr4,39515702,39529058,CA-7358-3316-9054-9248-16414[INC][1/4][UPT],0,-,cass,INC/SKIP,1,1,0.992337164750958,0.0076628352490421,1,1,306,0,306,0,124,0,1156,1,1156,0,259,1,0.0707964601769911,0.156146179401993,0.0901639344262295,0.131313131313131,None
26503,7358,UGDH,7358//UGDH,chr4,39522970,39529058,CA-7358-3316-3479-3546-9079[INC][1/268][UPT],0,-,cass,INC/SKIP,0,0,0,0,1,1,0,57,0,0,0,57,0,323,0,0,0,323,0.0707964601769911,0.146179401993355,0.0819672131147541,0.131313131313131,None
26504,7358,UGDH,7358//UGDH,chr4,39515702,39529058,CA-7358-3316-9123-9248-16414[INC][1/4][UPT],0,-,cass,INC/SKIP,1,1,0.992337164750958,0.0076628352490421,1,1,282,0,282,0,124,0,977,1,977,0,259,1,0.0707964601769911,0.156146179401993,0.0901639344262295,0.131313131313131,None
26505,7358,UGDH,7358//UGDH,chr4,39511972,39515803,CA-7358-16516-19737-19938-20048[INC][53/7],0,-,cass,INC/SKIP,9,1,0.97289156626506,0.0271084337349398,0.0654789833297044,1,669,0,669,177,150,0,1404,9,1404,356,290,9,0.106194690265487,0.182724252491694,0.131147540983607,0.168350168350168,None
26506,7360,UGP2,7360//UGP2,chr2,64068104,64083566,CA-7360-3269-4575-4636-18342[INC][38/531][UPT],0,+,cass,INC/SKIP,103,0.00232018561484919,0.201581027667984,-0.199260842053135,9.22962677536313e-05,0.000181142969290455,50,215,50,0,1,215,102,202,102,47,55,202,0.168141592920354,0.242524916943522,0.229508196721311,0.255892255892256,Down
26507,7360,UGP2,7360//UGP2,chr2,64068104,64083566,CA-7360-3269-16920-16973-18342[INC][3/531][UPT],0,+,cass,INC/SKIP,0,0,0,0,0.00394445019272155,1,9,215,9,0,0,215,0,202,0,0,0,202,0.150442477876106,0.219269102990033,0.221311475409836,0.245791245791246,None
26508,7360,UGP2,7360//UGP2,chr2,64068104,64083566,CA-7360-3269-4095-4241-18342[INC][1/531][UPT],0,+,cass,INC/SKIP,60,0.0337078651685393,0.10022271714922,-0.0665148519806812,1.20665803434583e-06,2.9970958774869e-06,80,215,80,0,15,215,169,202,169,0,45,202,0.15929203539823,0.229235880398671,0.221311475409836,0.255892255892256,None
26511,7360,UGP2,7360//UGP2,chr2,64083439,64085069,CA-7360-18470-18824-18919-19865[INC][1/776],0,+,cass,INC/SKIP,0,0,0,0,7.14594405940533e-06,1,0,347,0,0,0,347,19,389,19,0,0,389,0.194690265486726,0.289036544850498,0.213114754098361,0.2996632996633,None
26513,7360,UGP2,7360//UGP2,chr2,64083439,64085069,CA-7360-18470-19586-19753-19865[INC][1/776],0,+,cass,INC/SKIP,14,0.0028735632183908,0.0151898734177215,-0.0123163101993307,6.9935850638692e-13,1,5,347,5,2,0,347,68,389,68,12,0,389,0.20353982300885,0.302325581395349,0.221311475409836,0.306397306397306,None
26514,7360,UGP2,7360//UGP2,chr2,64083439,64085069,CA-7360-18470-19586-19755-19865[INC][15/776],0,+,cass,INC/SKIP,27,0.00430416068866571,0.029925187032419,-0.0256210263437532,3.90926866168691e-13,2.01009350075482e-12,5,347,5,2,1,347,69,389,69,12,12,389,0.212389380530973,0.308970099667774,0.229508196721311,0.313131313131313,None
26516,7360,UGP2,7360//UGP2,chr2,64084962,64109784,CA-7360-19973-24877-24965-44502[INC][2/631],0,+,cass,INC/SKIP,4,0,0.004739336492891,-0.004739336492891,5.44572451963886e-10,1,0,415,0,0,0,415,32,420,32,2,2,420,0.230088495575221,0.26578073089701,0.278688524590164,0.265993265993266,None
26520,7368,UGT8,7368//UGT8,chr4,115519941,115585292,CA-7368-3520-27424-28248-68540[INC][5/3][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,938,0,938,61,41,0,2667,0,2667,103,169,0,0.0619469026548673,0.116279069767442,0.0737704918032787,0.188552188552189,None
26529,7371,UCK2,7371//UCK2,chr1,165865426,165875205,CA-7371-71838-78687-78785-81426[INC][55/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,197,0,197,35,65,0,743,0,743,97,309,0,0.0619469026548673,0.0764119601328904,0.0983606557377049,0.124579124579125,None
26530,7372,UMPS,7372//UMPS,chr3,124449299,124454092,CA-7372-3262-4140-4239-7727[INC][5/165][UPT],0,+,cass,INC/SKIP,5,0.00924214417744917,0,0.00924214417744917,1,1,7,268,7,3,2,268,12,455,12,0,0,455,0.079646017699115,0.20265780730897,0.180327868852459,0.195286195286195,None
26531,7372,UMPS,7372//UMPS,chr3,124449299,124457085,CA-7372-3262-7727-7881-10202[INC][161/9][UPT],0,+,cass,INC/SKIP,64,1,0.885509838998211,0.114490161001789,4.58699783669399e-12,2.09812678826558e-11,986,0,986,268,269,0,1900,64,1900,455,535,64,0.0973451327433628,0.225913621262458,0.19672131147541,0.239057239057239,Up
26534,7375,USP4,7375//USP4,chr3,49372901,49377465,CA-7375-3180-4656-4734-7507[INC][1/77][UPT],0,-,cass,INC/SKIP,1,0,0.00273972602739726,-0.00273972602739726,1,1,0,55,0,0,0,55,2,182,2,1,0,182,0.0707964601769911,0.142857142857143,0.0655737704918033,0.148148148148148,None
26535,7375,USP4,7375//USP4,chr3,49365118,49377465,CA-7375-3180-7507-7635-15287[INC][74/5][UPT],0,-,cass,INC/SKIP,0,1,1,0,1,1,200,0,200,55,80,0,783,0,783,182,310,0,0.115044247787611,0.162790697674419,0.0655737704918033,0.164983164983165,None
26536,7375,USP4,7375//USP4,chr3,49348052,49362195,CA-7375-18402-31449-31590-32366[INC][14/9],0,-,cass,INC/SKIP,95,1,0.514066496163683,0.485933503836317,4.49936464391563e-18,3.55946178057809e-17,205,0,205,49,72,0,344,95,344,72,129,95,0.0973451327433628,0.12624584717608,0.0737704918032787,0.151515151515152,Up
26537,7375,USP4,7375//USP4,chr3,49335984,49339974,CA-7375-40720-42412-42637-44468[INC][35/2],0,-,cass,INC/SKIP,0,1,1,0,1,1,185,0,185,48,51,0,760,0,760,167,283,0,0.0707964601769911,0.116279069767442,0.040983606557377,0.151515151515152,None
26538,7375,USP4,7375//USP4,chr3,49315588,49318279,CA-7375-62360-64201-64290-64652[INC][82/3][DNT],0,-,cass,INC/SKIP,19,0.995133819951338,0.968722849695917,0.0264109702554216,0.0587303694670196,1,495,1,495,206,203,1,1528,18,1528,544,571,18,0.15929203539823,0.239202657807309,0.139344262295082,0.265993265993266,None
26553,7381,UQCRB,7381//UQCRB,chr8,97245383,97247769,CA-7381-3123-4098-4212-5407[INC][3/188][UPT],0,-,cass,INC/SKIP,0,0,0,0,7.18060232299686e-06,1,2,1358,2,0,0,1358,49,3171,49,0,0,3171,0.938053097345133,0.983388704318937,0.975409836065574,0.966329966329966,None
26554,7381,UQCRB,7381//UQCRB,chr8,97243166,97244167,CA-7381-6861-7119-7409-7502[INC][1/525][DNT],0,-,cass,INC/SKIP,143,0.015640467234211,0.0055430452104625,0.0100974220237485,5.59214323856068e-54,5.56626914297928e-52,518,2486,518,77,2,2486,401,5741,401,64,0,5741,0.973451327433628,0.98671096345515,0.983606557377049,0.983164983164983,None
26555,7381,UQCRB,7381//UQCRB,chr8,97243166,97244167,CA-7381-6861-7013-7103-7502[INC][3/525][DNT],0,-,cass,INC/SKIP,60,0.00420588824354096,0.00338512281919972,0.000820765424341235,1.31784458814563e-21,1.45028144527116e-20,241,2486,241,20,1,2486,220,5741,220,22,17,5741,0.973451327433628,0.98671096345515,0.983606557377049,0.983164983164983,None
26556,7384,UQCRC1,7384//UQCRC1,chr3,48642083,48646734,CA-7384-3504-6809-6896-7885[INC][643/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,1328,0,1328,533,571,0,2548,0,2548,1151,969,0,0.424778761061947,0.465116279069767,0.401639344262295,0.562289562289562,None
26557,7385,UQCRC2,7385//UQCRC2,chr16,21964691,21968886,CA-7385-3169-6949-7031-7129[INC][3/1][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,560,0,560,0,262,0,2432,0,2432,0,1169,0,0.398230088495575,0.475083056478405,0.319672131147541,0.430976430976431,None
26558,7385,UQCRC2,7385//UQCRC2,chr16,21964691,21968886,CA-7385-3169-6947-7031-7129[INC][875/1][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,560,0,560,249,262,0,2432,0,2432,958,1169,0,0.442477876106195,0.501661129568106,0.360655737704918,0.471380471380471,None
26559,7385,UQCRC2,7385//UQCRC2,chr16,21969855,21973836,CA-7385-8312-11040-11178-12172[INC][1/921],0,+,cass,INC/SKIP,0,0,0,0,0.194294940796555,1,1,360,1,0,0,360,0,1497,0,0,0,1497,0.433628318584071,0.488372093023256,0.377049180327869,0.451178451178451,None
26561,7385,UQCRC2,7385//UQCRC2,chr16,21987487,21994672,CA-7385-25956-30259-30413-32800[INC][218/2][DNT],0,+,cass,INC/SKIP,0,1,1,0,1,1,2956,0,2956,852,829,0,8488,0,8488,2581,2205,0,0.654867256637168,0.681063122923588,0.565573770491803,0.643097643097643,None
26562,7388,UQCRH,7388//UQCRH,chr1,46769369,46775987,CA-7388-3113-8393-8436-9447[INC][2/12][UPT],0,+,cass,INC/SKIP,57,0.80952380952381,0.592964824120603,0.216558985403207,0.114119613338073,0.143272534139987,72,6,72,28,23,6,475,81,475,222,14,81,0.194690265486726,0.269102990033223,0.10655737704918,0.225589225589226,None
26563,7388,UQCRH,7388//UQCRH,chr1,46769369,46775987,CA-7388-3113-8393-8420-9447[INC][479/12][UPT],0,+,cass,INC/SKIP,39,0.733333333333333,0.587786259541985,0.145547073791349,0.152005241972678,0.187033756220625,66,6,66,28,5,6,463,81,463,222,9,81,0.20353982300885,0.27906976744186,0.131147540983607,0.239057239057239,None
