gene chrom chromStart chromEnd name celltype β.dI β/α.dI α.dI δ.dI PP.dI
1743 1022//CDK7 chr5 68548244 68553979 CA-1022-20657-23665-23734-26248[INC][1/1] α 0.108913961310021 0.115271350441733 -0.175977222012661 0.106242729740209 -0.00956917805357071
1744 10240//MRPS31 chr13 41323273 41331148 CA-10240-17339-20119-20193-24930[INC][44/3] α 0.127442283109242 0.117936117936118 -0.155910952858727 0.104166666666667 -0.225192420283026
1745 10244//RABEPK chr9 127975648 127990337 CA-10244-15981-22997-23169-30368[INC][1/4] α 0.0419346220636223 0.118243243243243 -0.100524144716924 0.111022997620936 0.107115531752104
1746 10285//SMNDC1 chr10 112058405 112063344 CA-10285-4482-7213-7403-9159[INC][4/61] α -0.0264347826086957 0.350329380764163 -0.14787156897536 0.0253234241673548 0.217948717948718
1747 10311//DSCR3 chr21 38604677 38639765 CA-10311-3295-37090-37171-38081[INC][1/9][UPT] α 0.121904761904762 0.0827943078913325 -0.144796380090498 0.0838794233289646 0.0792079207920792
1748 10311//DSCR3 chr21 38604677 38639765 CA-10311-3295-29893-30037-38081[INC][3/9][UPT] α 0.113676731793961 0.0817369093231162 -0.142857142857143 0.082901554404145 0.0786240786240786
1749 10363//HMG20A chr15 77713229 77750837 CA-10363-3104-29818-29911-40503[INC][6/337][UPT] α 0.252200963510924 -0.141065830721003 -0.121942076898969 -0.143953934740883 -0.121555915721232
1750 10379//IRF9 chr14 24633271 24635170 CA-10379-5922-6401-6743-7634[INC][19/1] α 0.0690559112948339 0.071759975255181 -0.10693171765727 0.0712311943506294 0.0679953106682297
1751 10425//ARIH2 chr3 48964894 48999111 CA-10425-11966-29288-29334-45764[INC][11/87] α 0.154408589442295 -0.0362546131848805 -0.162181310741812 -0.404142326075412 0.24926153147012
1752 10533//ATG7 chr3 11340159 11348533 CA-10533-29320-29826-29881-37407[INC][115/2] α 0.134104769982633 0.0285847423778458 -0.119977402725796 -0.247955044224247 0.0789662598707824
1753 83986//ITFG3 chr16 299547 304679 CA-83986-17853-22031-22128-22579[INC][2/57] α -0.0618257335313877 -0.131016042780749 -0.191524247613292 -0.00732135979207597 0.74975135958694
1754 84140//FAM161A chr2 62069256 62081277 CA-84140-3285-10147-10385-14783[INC][2/21][UPT] α 0.175542406311637 -0.0882061446977205 -0.144715447154472 -0.0873405299313052 -0.0850047755491882
1755 84304//NUDT22 chr11 63994106 63996815 CA-84304-3867-4302-4401-5981[INC][58/16] α 0.114588300795197 0.0725589310404666 -0.149950958242872 -0.105915029901086 0.0844092407775398
1756 84307//ZNF397 chr18 32821018 32823256 CA-84307-3080-4361-4855-5122[INC][18/1][UPT] α 0.137988904102327 -0.005398698947086 -0.171299715750129 0.0784543325526932 0.0795252225519287
1757 84314//TMEM107 chr17 8077310 8079690 CA-84314-3197-3370-3438-5124[INC][1/10][UPT][DNT] α -0.0604732435988429 0.090185238306343 -0.273030838735023 0.153368983957219 0.562614971678744
1758 84317//CCDC115 chr2 131096421 131098611 CA-84317-4442-5587-5790-6117[INC][10/117][DNT] α 0.40436889217377 -0.0646464646464646 -0.344613096727605 -0.18970189701897 -0.190995907230559
1759 84334//APOPT1 chr14 104029298 104053700 CA-84334-3163-11661-11859-27312[INC][7/5][UPT] α 0.0700564971751412 -0.0695056031641398 -0.174295058037531 0.0634788634788634 0.397350993377483
1760 84549//MAK16 chr8 33346505 33353133 CA-84549-6973-8118-8173-13375[INC][59/1] α 0.0916666666666667 0.0327635327635328 -0.127128997484729 0.0492170022371364 0.0483516483516484
1761 84866//TMEM25 chr11 118403631 118404601 CA-84866-5120-5332-5464-5769[INC][12/23] α -0.0103407981303324 0.116970423156965 -0.122284699615271 0.194945848375451 0.191489361702128
1762 84923//FAM104A chr17 71205569 71228417 CA-84923-3309-8212-8230-25626[INC][2/8][UPT][DNT] α 0.0241871530531325 0.134615384615385 -0.127068592479972 0.130232558139535 0.128146453089245
1763 84981//MIR22HG chr17 1616996 1619503 CA-84981-3143-4819-4902-5258[INC][28/13][UPT] α 0.553875654546796 0.091121992761337 -0.380990362246594 0.681286549707602 -0.324522760646109
1764 85451//UNK chr17 73780919 73788558 CA-85451-3146-9921-10181-10474[INC][27/3][UPT] α 0.138494811404988 -0.0861255081790332 -0.169010653919748 0.0173057834958591 0.0639386189258312
1765 85477//SCIN chr7 12679971 12684329 CA-85477-72940-76560-76738-77006[INC][9/1] α 0.0655598523557337 -0.0423904201817126 -0.117305362996843 -0.155657576503642 0.0220345700478151
1766 85865//GTPBP10 chr7 89982129 90001541 CA-85865-9345-11421-11566-28490[INC][1/6] α 0.158795265440056 0.263063063063063 -0.225272952022555 -0.17968253968254 0.270120259019426
1767 85865//GTPBP10 chr7 89982129 90001541 CA-85865-9345-10793-10885-28490[INC][3/6] α 0.27379654264986 0.289395441030723 -0.380054972314668 -0.301938677299601 0.295845997973658
1768 85865//GTPBP10 chr7 89982129 89984543 CA-85865-9345-10793-10885-11421[INC][43/3] α 0.158009784879491 0.142363510711818 -0.25943282864696 0.133419689119171 0.145583038869258
1769 8624//PSMG1 chr21 40550374 40552361 CA-8624-6230-6528-6591-7867[INC][107/6] α 0.107723214609488 0.0677010239617444 -0.179763589444768 0.0694275274056029 0.0707635009310987
1770 8624//PSMG1 chr21 40550374 40552361 CA-8624-6230-6543-6591-7867[INC][1/6] α 0.167544841026381 0.113725490196078 -0.244717501703252 0.122186495176849 0.124183006535948
1771 8648//NCOA1 chr2 24985555 24991384 CA-8648-181300-186602-186659-186744[INC][39/24][DNT] α 0.313287097729099 0.0782610554213777 -0.307705816405729 -0.387975456467995 -0.0339632186740951
1772 8648//NCOA1 chr2 24985555 24991393 CA-8648-181300-186602-186659-186747[INC][3/4][DNT] α 0.0845962794560474 0.0182431047441183 -0.146543266100809 0.227166276346604 0.0684995195735052
1773 8715//NOL4 chr18 31685012 31709983 CA-8715-96681-97662-97703-121391[INC][4/55] α 0.0497616804110239 -0.0767184035476718 -0.122302158273381 0.214027124119302 -0.0766456266907124
1774 8715//NOL4 chr18 31523028 31538381 CA-8715-268313-269034-269226-283373[INC][7/10] α 0.055648225372996 0.233596023674831 -0.16544716746014 0.058536508003637 0.121031746031746
1775 8720//MBTPS1 chr16 84115351 84121064 CA-8720-32555-34778-34930-38004[INC][31/1] α 0.120919059403378 0.151815181518152 -0.156737611283066 0.149593495934959 0.0915896937287312
1776 8720//MBTPS1 chr16 84104192 84115512 CA-8720-38166-45171-45316-49136[INC][37/3] α 0.0911689483977733 0.0575321725965178 -0.105882352941176 0.0571858540255832 0.0572289156626506
1777 8726//EED chr11 85979497 85988179 CA-8726-26798-28319-28394-35216[INC][2/24] α 0.287515965018754 -0.199263674614306 -0.24595804406523 -0.247540983606557 -0.243548387096774
1778 8732//RNGTT chr6 89638882 89673317 CA-8732-3284-25453-25559-37362[INC][3/2][UPT] α 0.155555555555556 0.0910569105691057 -0.297872340425532 0.0879120879120879 0.0913539967373572
1779 8732//RNGTT chr6 89638882 89673317 CA-8732-3284-25449-25559-37362[INC][82/2][UPT] α 0.073490813648294 0.0406386066763426 -0.148936170212766 0.0381211708645337 0.0411764705882353
1780 8881//CDC16 chr13 115016023 115024872 CA-8881-18788-25191-25344-27448[INC][40/2] α 0.062661260597125 0.0356536017705433 -0.120229595791048 0.0397381954184198 0.0436232999743392
1781 8898//MTMR2 chr11 95598764 95621424 CA-8898-39052-44711-44834-61531[INC][23/140] α 0.219607843137255 -0.22077759719965 -0.128275341390488 -0.128054698789983 -0.114386131959225
1782 8910//SGCE chr7 94228086 94230168 CA-8910-58564-59486-59513-60246[INC][51/7] α 0.0726274245827109 0.138388951045813 -0.151056619413221 0.204976372305551 -0.178123811527046
1783 8945//BTRC chr10 103113921 103221814 CA-8945-3196-79312-79420-110948[INC][36/12][UPT] α 0.0662278003173531 0.240724554341576 -0.252733109309348 0.32561851556265 0.0295051060487038
1784 89894//TMEM116 chr12 112429561 112443106 CA-89894-10963-12356-12420-24330[INC][38/17] α 0.182528820707617 -0.489144316730524 -0.113640500328049 0.114552736982643 0.351005484460695
1785 9016//SLC25A14 chrX 129483224 129492708 CA-9016-12273-13573-13659-21567[INC][64/12] α 0.176348582444685 -0.034594519404646 -0.187675108573049 -0.0997091475154643 0.218911917098446
1786 9016//SLC25A14 chrX 129483224 129492708 CA-9016-12273-12751-12795-21567[INC][1/12] α 0.170702397806191 -0.200848426841435 -0.195145858452677 0.0322378716744914 0.760119940029985
1787 90410//IFT20 chr17 26658884 26662497 CA-90410-3130-6087-6324-6482[INC][46/84][UPT] α 0.146497701293191 -0.0112036787191941 -0.143354289283647 -0.16961861667744 -0.0081103485146431
1788 9104//RGN chrX 46937815 46940705 CA-9104-3334-4941-5561-5754[INC][3/18][UPT] α -0.0321812855613768 0.193197426444011 -0.174948240165631 0.206674628450106 -0.227272727272727
1789 91298//C12orf29 chr12 88429312 88436696 CA-91298-3248-7657-7775-10334[INC][39/19][UPT] α 0.056615609056809 0.038414507532935 -0.105420784666068 0.0946321284349453 0.108311775953211
1790 9140//ATG12 chr5 115168298 115177261 CA-9140-3462-7087-7224-12187[INC][93/4][UPT] α 0.0934640522875817 0.0570402736849236 -0.137853657949671 0.108765195137556 0.109748224661072
1791 9144//SYNGR2 chr17 76166897 76168155 CA-9144-5465-5920-6060-6149[INC][222/31][DNT] α 0.190464850529302 -0.25452016689847 -0.113921518825418 0.200870263012233 0.203197797543414
1792 9200//PTPLA chr10 17636203 17645646 CA-9200-16815-20963-21085-25991[INC][18/1] α 0.0775792281275831 0.0715350223546944 -0.11873987449682 0.0652173913043478 0.0696661828737301
1793 92105//INTS4 chr11 77692504 77702344 CA-92105-6564-9973-10143-16095[INC][1/51] α 0.110813492063492 0.0290979975190502 -0.220399068971691 -0.208015267175573 0.542127335112467
1794 92105//INTS4 chr11 77692504 77702344 CA-92105-6564-9973-10068-16095[INC][1/51] α 0.112944153314212 -0.00816753033501802 -0.161717053021401 -0.141675284384695 0.436699507389163
1795 9270//ITGB1BP1 chr2 9552397 9563584 CA-9270-3142-7782-7889-14109[INC][2/6][UPT] α -0.0259029500964985 0.15809652683807 -0.115927318295739 0.332446808510638 0.318471337579618
1796 93099//DMKN chr19 35996840 36001153 CA-93099-6475-6697-6748-10672[INC][46/38] α 0.149856702570457 0.0393741676647709 -0.144407506735942 0.224942952431104 -0.191647849609789
1797 93099//DMKN chr19 35988121 35989664 CA-93099-18061-18977-19012-19120[INC][10/12][DNT] α 0.226225279449699 0.344609800362976 -0.318114636737333 0.331494057724958 0.387670322366235
1798 9325//TRIP4 chr15 64692941 64702026 CA-9325-16018-21526-21656-24809[INC][21/2] α 0.232487604586303 0.112094209117989 -0.273777946191739 0.112731152204836 0.146621621621622
1799 9406//ZRANB2 chr1 71530729 71532616 CA-9406-17514-18541-18612-19152[INC][2/29][DNT] α 0.080412970772139 0.136614839212745 -0.138467907270147 -0.0742051909738569 0.153874146232225
1800 9406//ZRANB2 chr1 71530729 71532616 CA-9406-17514-18537-18612-19152[INC][39/29][DNT] α 0.0739582906390542 0.142807716404373 -0.162991389136384 -0.0647496131929508 0.227059963739869
1801 94101//ORMDL1 chr2 190647147 190648733 CA-94101-3493-4248-4358-4769[INC][1/3][UPT] α 0.0974584555229717 0.0662983425414365 -0.138102182311254 0.0610997963340122 0.0630914826498423
1802 94101//ORMDL1 chr2 190647147 190648733 CA-94101-3493-3969-4358-4769[INC][1/3][UPT] α 0.107966457023061 0.0739827373612824 -0.160609996937342 0.0674157303370787 0.069848661233993
1803 94134//ARHGAP12 chr10 32141444 32150585 CA-94134-70448-77636-77777-79245[INC][14/9] α -0.00750236254733594 0.320360155643925 -0.125728086811885 0.18540229672504 0.071759059067716
1804 9414//TJP2 chr9 71862927 71867815 CA-9414-129961-132771-133101-134551[INC][4/8] α 0.192577733199599 0.200417536534447 -0.238805970149254 0.199170124481328 0.20253164556962
1805 9555//H2AFY chr5 134686512 134696293 CA-9555-42391-49842-49942-51974[INC][2/33] α 0.178840602950609 0.0757478612907363 -0.247830377615883 0.149242213247923 0.117377010495605
1806 9555//H2AFY chr5 134681657 134696293 CA-9555-42391-51974-52065-56830[INC][21/5] α 0.121900826446281 0.0983333333333334 -0.13602222396939 0.0969597370583402 0.0115046018407363
1807 9557//CHD1L chr1 146714333 146726630 CA-9557-3190-12987-13100-15234[INC][87/4][UPT] α 0.420911528150134 -0.0225761475761476 -0.459450127877238 0.29520295202952 0.301034807149577
1808 9557//CHD1L chr1 146740440 146747130 CA-9557-29247-32541-32652-35726[INC][2/3] α 0.224499787675168 0.176607281177382 -0.257269793478167 0.170786516853933 0.0458147755841702
1809 95681//CEP41 chr7 130038686 130040661 CA-95681-43504-43956-44172-45171[INC][22/10][DNT] α -0.0180413283819228 0.23982174688057 -0.19070711870997 0.34621578099839 -0.242978301575063
1810 9581//PREPL chr2 44573406 44588630 CA-9581-3446-5112-5366-18472[INC][1/101][UPT] α 0.222508956220778 -0.176044330775789 -0.166700676801687 -0.256066945606695 0.422846441947566
1811 961//CD47 chr3 107765925 107776415 CA-961-36612-42118-42150-46796[INC][28/10][DNT] α 0.115822130299897 0.0857580398162328 -0.152796725784447 0.0844645550527904 0.0822018348623853
1812 9632//SEC24C chr10 75520470 75523358 CA-9632-19477-20725-20794-22117[INC][3/38] α 0.348714714389188 -0.343677805735811 -0.303234321129774 0.128888888888889 0.52896174863388
1813 9699//RIMS2 chr8 104933899 104943620 CA-9699-424037-430094-430142-433515[INC][3/6] α 0.0351247502043134 0.0485649681224584 -0.168603365410933 0.360482654600302 0.21073450180727
1814 9709//HERPUD1 chr16 56969146 56970728 CA-9709-6477-6568-6640-7851[INC][27/7] α 0.14829861071897 -0.00481622533052206 -0.118933536926043 -0.393634611326731 0.0923520305056392
1815 9774//BCLAF1 chr6 136596980 136599913 CA-9774-14987-16343-16384-16862[INC][1/7] α 0.110776796195005 -0.045768890133119 -0.126907281999613 -0.0222820933056866 0.146623954218891
1816 9774//BCLAF1 chr6 136589299 136590749 CA-9774-23415-23548-23711-24512[INC][11/59] α 0.140832424884556 0.0158894118960353 -0.136351660223126 0.060132979410473 -0.161582765996114
1817 9774//BCLAF1 chr6 136582402 136589476 CA-9774-24690-25676-25823-31374[INC][51/22] α 0.20935247801331 0.0818008988368332 -0.309500719622065 0.273177226721661 -0.045587470533421
1818 9776//ATG13 chr11 46639106 46651649 CA-9776-3615-3984-4100-15769[INC][14/356][UPT] α 0.0430951235860596 -0.052952247280615 -0.164775672935315 0.0220165348670022 0.34605083567253
1819 9779//TBC1D5 chr3 17549965 17665404 CA-9779-121900-226753-226847-237143[INC][1/28] α 0.168827680511806 -0.130504479019331 -0.131127111603434 -0.115430791731244 0.130710659898477
1820 9779//TBC1D5 chr3 17299997 17349625 CA-9779-437757-453747-453854-487157[INC][21/2] α 0.0651387213510254 0.0312862108922364 -0.143617021276596 0.0309810671256454 0.0296215030170049
1821 9786//KIAA0586 chr14 58899105 58909597 CA-9786-8073-16836-16959-18321[INC][4/16] α 0.0778002009112762 -0.0200809976656379 -0.123312670669968 0.666354652507679 -0.0165183626120963
1822 9798//IST1 chr16 71956376 71958719 CA-9798-30138-30745-30842-32226[INC][1/12] α 0.0844680210797004 0.18848821763244 -0.208188585607941 0.18259143748228 0.176967930029154
1823 9798//IST1 chr16 71956376 71958719 CA-9798-30138-30745-30838-32226[INC][85/12] α 0.0571893297457208 0.115941869075466 -0.136905830247277 0.110996208204068 0.104300326949079
1824 9849//ZNF518A chr10 97893339 97915154 CA-9849-6934-24701-24852-28611[INC][6/3] α 0.164511172992771 0.00328916890577224 -0.134248696219035 0.445047552771979 -0.459626906896698
1825 9849//ZNF518A chr10 97911172 97915803 CA-9849-24852-28611-28684-29209[INC][2/3] α 0.247678018575851 -0.386468367111043 -0.153029470986637 0.110041265474553 0.103626943005181
1826 9859//CEP170 chr1 243335998 243349723 CA-9859-72148-72334-72628-85560[INC][5/9] α 0.205336128330041 -0.219636027403018 -0.207203529925589 0.270959087860496 -0.190870189718116
1827 9898//UBAP2L chr1 154201090 154207766 CA-9898-11547-17387-17581-18017[INC][1/1] α 0.0125442326420024 0.104011579818031 -0.149719967654018 0.212086659064994 0.21403912543153
1828 9898//UBAP2L chr1 154201090 154207766 CA-9898-11547-17412-17614-18017[INC][11/1] α 0.0108064516129033 0.0533266401513688 -0.153358934243588 0.171113155473781 0.170018281535649
1829 9898//UBAP2L chr1 154201090 154207766 CA-9898-11547-17412-17560-18017[INC][4/1] α -0.00520708163101824 0.0648232469575295 -0.145958484506037 0.179363548698168 0.18452380952381
1830 9910//RABGAP1L chr1 174951970 174964444 CA-9910-826491-832226-832424-833434[INC][12/1][DNT] α 0.0768745894220725 0.0186152704046616 -0.11119493389764 -0.0309073835687146 0.0221903787103377
1831 9921//RNF10 chr12 120984207 120992610 CA-9921-15273-21170-21370-23389[INC][114/4] α 0.0798479087452472 0.0316503391107762 -0.125748502994012 NA 0.0298932384341637
1832 996//CDC27 chr17 45247282 45259002 CA-996-10738-20235-20383-22257[INC][67/5] α 0.169106585186184 0.107776354867715 -0.242896001179408 0.17938336966677 0.174757281553398
1833 9984//THOC1 chr18 260185 264091 CA-9984-7034-10300-10342-10755[INC][6/76] α -0.000847381027703709 0.0615874051717106 -0.131247796824148 0.198430041013918 0.37687074829932
1834 9988//DMTF1 chr7 86823040 86825642 CA-9988-44742-45323-45468-45670[INC][33/3][DNT] α 0.098231369842623 0.00800740696603153 -0.127864994714341 0.126048406422238 0.122410984407726
1835 999//CDH1 chr16 68849417 68856127 CA-999-81468-84988-85134-87709[INC][53/1] α 0.187755102040816 0.13317892298784 -0.304232804232804 0.123523093447905 0.127282789153293
1836 10806//SDCCAG8 chr1 243449573 243468078 CA-10806-33393-40064-40215-51708[INC][1/6] α 0.0563323755569257 0.0407127543500315 -0.150451901810338 0.228960396039604 0.172534594499912
1837 10808//HSPH1 chr13 31725083 31728891 CA-10808-10348-12029-12129-13789[INC][3/3] α 0.105768654362915 0.10371318822023 -0.183311938382542 0.08016967126193 0.0926243567753001
1838 10902//BRD8 chr5 137492572 137495861 CA-10902-21601-22070-22115-24402[INC][59/27][DNT] α 0.145013241690626 0.0640179034769071 -0.160325750199168 0.1661399530481 -0.100432671699179
1839 10910//SUGT1 chr13 53233313 53236836 CA-10910-9554-11779-11875-12953[INC][35/76] α 0.10621022999135 0.0937737430899421 -0.165582425925711 0.187884664859195 0.000112299668811155
1840 10910//SUGT1 chr13 53233313 53236836 CA-10910-9554-11782-11875-12953[INC][10/76] α 0.134707187222715 0.0232669983416252 -0.163988960401499 0.144170301965894 0.0165182818769983
1841 10924//SMPDL3A chr6 123110402 123118112 CA-10924-3633-9851-10065-10998[INC][39/7][UPT] α 0.0765715404358985 0.0933947941821958 -0.270200615818673 0.125610500610501 0.294056984034158
1842 10924//SMPDL3A chr6 123117968 123124977 CA-10924-11143-15484-15581-17838[INC][24/2] α 0.0569456262763786 -0.0364468666661129 -0.112077112077112 0.1660437922733 0.115461016066271
1843 10927//SPIN1 chr9 91003375 91041505 CA-10927-3157-33396-33570-41000[INC][4/80][UPT] α -0.00457142857142856 0.195078299776286 -0.138563035914596 0.455971659919028 0.0529220779220779
1844 11019//LIAS chr4 39462409 39465224 CA-11019-4918-6151-6245-7480[INC][52/5] α 0.139944392956441 0.0870631595693907 -0.193040788890153 0.0656529516994633 -0.122181451499958
1845 11019//LIAS chr4 39466904 39471783 CA-11019-9298-11473-11602-13974[INC][17/2] α -0.00463911964613217 0.190277777777778 -0.165454873212354 0.0829931972789115 NA
1846 1102//RCBTB2 chr13 49076859 49086012 CA-1102-24411-25409-25552-33266[INC][12/2] α 0.0759491744539161 0.0190364949862465 -0.231040316923204 0.123567921440262 0.124126592683929
1847 11116//FGFR1OP chr6 167424300 167436122 CA-11116-14566-17180-17240-26081[INC][11/32] α 0.0206288234457249 0.248310963428468 -0.118190521269667 0.720779220779221 -0.00459650901033626
1848 11120//BTN2A1 chr6 26459708 26463752 CA-11120-4904-7872-7973-8319[INC][6/31] α 0.110723635500544 0.142556744678349 -0.176662158664659 0.243936426634528 0.0430153779976342
1849 11143//KAT7 chr17 47882724 47888935 CA-11143-19827-23500-23590-25857[INC][23/15] α 0.0131044847656185 0.186507936507936 -0.135989709058569 0.191608391608392 0.195574589578872
1850 11152//WDR45 chrX 48934303 48935569 CA-11152-25564-25653-25758-26650[INC][105/11] α 0.0964970257766028 0.0625803686240891 -0.148403312833543 -0.137133193263348 0.0502727033109629
1851 1120//CHKB chr22 51018993 51020290 CA-1120-7251-7446-7580-8339[INC][53/1][DNT] α 0.104377104377104 0.0658873538788523 -0.136263736263736 0.0596727622714148 0.0586011342155009
1852 11214//AKAP13 chr15 86198647 86207985 CA-11214-278148-284748-284814-286923[INC][2/22] α -0.0551871266261156 -0.0204542052768366 -0.165654065406541 0.612163700771296 -0.129777777777778
1853 11217//AKAP2 chr9 112898406 112934790 CA-11217-500752-518531-518710-530611[INC][12/5][DNT] α 0.166189016704481 0.0448565562107899 -0.385675977653631 0.176266481609993 -0.189812047552633
1854 11232//POLG2 chr17 62473901 62479115 CA-11232-17149-19678-19779-22079[INC][37/2] α 0.0636868267985017 0.0603448275862069 -0.114745846530631 0.0607563546187229 0.0606435643564357
1855 112770//C1orf85 chr1 156262478 156264026 CA-112770-4672-5260-5370-5480[INC][4/3][DNT] α 0.0610726605635966 0.109213712246718 -0.18179050333614 0.12573213588442 0.127777777777778
1856 112770//C1orf85 chr1 156262478 156264026 CA-112770-4672-5113-5370-5480[INC][42/3][DNT] α 0.041208296248348 0.0557535728159795 -0.10543993025053 0.0707070707070707 0.0720196823976739
1857 114882//OSBPL8 chr12 76844630 76881397 CA-114882-75300-102914-102951-111830[INC][2/21] α 0.0772361939331087 -0.365638128349993 -0.215934972119689 0.616487455197133 0.609929078014184
1858 114971//PTPMT1 chr11 47587457 47593371 CA-114971-3557-7270-7462-9041[INC][43/30][DNT] α 0.0808028617457929 0.0630898541293856 -0.10115809640471 -0.16276901811402 -0.164840731240056
1859 115286//SLC25A26 chr3 66271437 66293735 CA-115286-155269-170683-170840-177342[INC][45/34][UPT] α 0.00560418359057679 0.162172863474385 -0.116220021271756 0.354231701066952 0.061145795078957
1860 115294//PCMTD1 chr8 52758220 52811595 CA-115294-3246-40929-41315-56412[INC][2/9][UPT] α 0.140942035678878 0.00697674418604644 -0.203007788665159 0.101781170483461 0.104712041884817
1861 1173//AP2M1 chr3 183897956 183898771 CA-1173-8406-8799-8896-9003[INC][1/202] α -0.0759482683794809 0.183162217659138 -0.105091344713986 0.590551181102362 0.580270793036751
1862 124944//C17orf49 chr17 6919813 6920838 CA-124944-7269-7533-7598-7840[INC][1/4][DNT] α 0.163636363636364 -0.142857142857143 -0.112174953759112 0.135100067745232 -0.10008930638706
1863 127700//OSCP1 chr1 36884591 36887819 CA-127700-31336-32870-33010-34431[INC][19/1] α 0.13474025974026 0.0109269086867358 -0.187080029711009 0.0711225364181662 0.070042194092827
1864 129531//MITD1 chr2 99787972 99790478 CA-129531-10115-10527-10616-12383[INC][1/48] α 0.0970098956367656 -0.0458854509545754 -0.112781323155609 0.0784796008556858 -0.0770825613044201
1865 130026//ICA1L chr2 203693570 203736370 CA-130026-3030-3992-4119-45632[INC][1/9][UPT] α 0.248313090418354 -0.130657870624885 -0.213892656675599 0.415362731152205 -0.312033825834956
1866 134359//POC5 chr5 75001528 75008775 CA-134359-7635-12613-12752-14701[INC][57/1] α 0.249352181955608 -0.126128850462537 -0.168812704544235 0.175282584239567 -0.269890176529079
1867 138046//RALYL chr8 85686812 85762261 CA-138046-594437-624552-624585-669762[INC][21/1][UPT] α 0.0829866725953613 -0.0417010748196585 -0.104841559665449 -0.222083894643936 0.0661985957873621
1868 138255//C9orf135 chr9 72472824 72521109 CA-138255-40163-69023-69081-88139[INC][11/2][DNT] α 0.219295982703606 -0.102868401288106 -0.281720451067728 0.120179372197309 0.118270079435128
1869 139324//HDX chrX 83730258 83757460 CA-139324-3138-17347-17456-30082[INC][7/21][UPT] α -0.116732170794063 0.55991683991684 -0.204970406241593 NA 0.558873832390475
1870 1453//CSNK1D chr17 80202237 80206889 CA-1453-27844-30679-30743-31887[INC][60/36][DNT] α 0.156177156177156 0.0863164163303116 -0.146333892096604 -0.239057239057239 0.138041733547351
1871 145389//SLC38A6 chr14 61509864 61512142 CA-145389-65099-65336-65390-67232[INC][22/1] α 0.0931124673060156 0.187542452224038 -0.224188546048587 -0.556330906148867 0.260731319554849
1872 1457//CSNK2A1 chr20 485761 524372 CA-1457-3167-38178-38388-41609[INC][249/20][UPT] α 0.101585400814333 0.14071875744644 -0.145322071479575 0.151776103336921 -0.255239800104423
1873 147947//ZNF542 chr19 56884899 56891196 CA-147947-8525-9587-9659-11768[INC][11/49][DNT] α 0.193005746708373 0.390462427745665 -0.119196432237982 -0.0911383285302594 -0.234836702954899
1874 148362//BROX chr1 222886717 222889141 CA-148362-3853-5581-5706-6120[INC][2/19][UPT] α 0.194805194805195 -0.0984682713347921 -0.149501661129568 -0.0927835051546392 -0.0951374207188161
1875 149773//LOC149773 chr20 57094559 57098336 CA-149773-7221-9011-9173-10790[INC][3/2] α 0.221185683502391 -0.134612690853061 -0.21254192745254 NA -0.359336099585062
1876 1500//CTNND1 chr11 57578870 57582971 CA-1500-101964-104788-104851-105871[INC][103/9] α 0.0599421064350923 0.0620525059665871 -0.138725878932065 0.0536358947911294 0.0552016985138004
1877 1508//CTSB chr8 11710837 11721971 CA-1508-6762-9658-9732-17658[INC][10/173] α 0.122165488118007 0.0909549969123096 -0.142627801727552 -0.136992840095465 -0.0857789423535017
1878 152137//CCDC50 chr3 191087707 191098062 CA-152137-43952-48977-49505-54074[INC][3/44] α 0.22507514308066 0.0318495353427817 -0.226182041130317 -0.317619328226282 -0.0386180924353641
1879 152926//PPM1K chr4 89198294 89205712 CA-152926-3331-9094-9201-10493[INC][2/19][UPT] α 0.117607911816215 0.0815698010434728 -0.158154160360518 0.145829247318317 -0.0390831101013869
1880 157680//VPS13B chr8 100519364 100523739 CA-157680-496938-497504-497646-500838[INC][2/6] α 0.0206899346127158 0.146744094008768 -0.117695688216123 -0.110651313422094 0.252796352951135
1881 158234//RG9MTD3 chr9 37761899 37763749 CA-158234-11313-11772-11881-12824[INC][31/3] α 0.0885413147760286 0.233540372670807 -0.145530354406852 0.221436984687868 -0.0859571322985957
1882 161823//ADAL chr15 43622554 43625631 CA-161823-3045-4226-4327-5637[INC][2/1][UPT] α 0.185230024213075 0.142608695652174 -0.206868467490159 0.129952456418383 -0.163558216286745
1883 163183//SYNE4 chr19 36496234 36499268 CA-163183-3554-5099-5348-6333[INC][3/1] α 0.209125639553902 0.214882888389251 -0.326233766233766 0.243208279430789 0.23412204234122
1884 1643//DDB2 chr11 47256820 47259551 CA-1643-23471-25677-25771-25895[INC][2/42] α 0.210876393243153 0.09282135187647 -0.238038384968254 0.528279181708785 -0.0831482069184385
1885 10011//SRA1 chr5 139930645 139936856 CA-10011-3947-8909-9112-9924[INC][113/3] δ 0.0142211232779937 0.0113394755492559 -0.00878434394527616 -0.118491536674411 0.0230819960430864
1886 100129583//FAM47E chr4 77199221 77204935 CA-100129583-67185-69224-69302-72341[INC][12/1][DNT] δ -0.130668579949602 0.0880505387574191 0.108454331146113 -0.297708021923269 0.0585358811959797
1887 166824//RASSF6 chr4 74447533 74451080 CA-166824-38444-41333-41435-41755[INC][8/2] δ 0.028562130546813 0.0202881927019858 0.2256622022988 -0.334158325750682 0.31050616758826
1888 166929//SGMS2 chr4 108745890 108779708 CA-166929-3229-6664-6767-36907[INC][1/18][UPT] δ -0.25886524822695 -0.213622291021672 0.550960489891788 -0.219047619047619 -0.198847262247839
