gene chrom chromStart chromEnd name celltype β.dI β/α.dI α.dI δ.dI PP.dI
1653 6738//TROVE2 chr1 193028764 193038763 CA-6738-3355-3452-3801-12612[INC][2/57][UPT] α -0.0172819886410854 -0.096471352853509 0.129861556587866 -0.0803688305905205 -0.0822262874399291
1654 6767//ST13 chr22 41226843 41228674 CA-6767-27115-27467-27597-28727[INC][1/142] α -0.262626262626263 -0.157099697885196 0.366197183098592 -0.152492668621701 -0.155688622754491
1655 6894//TARBP1 chr1 234528161 234529582 CA-6894-88458-88627-88742-89551[INC][1/1] α 0.111637252697842 -0.44208695254117 0.123839009287926 0.0801603206412825 0.079155672823219
1656 6905//TBCE chr1 235577747 235590553 CA-6905-50206-55004-55149-62727[INC][4/1] α -0.122511485451761 0.0736648250460405 0.101394169835235 0.0683176771989752 0.0669456066945606
1657 6921//TCEB1 chr8 74871999 74881907 CA-6921-5728-10662-10801-15469[INC][1/2] α -0.0502958579881656 -0.140131439474242 0.102652438370655 -0.259538152610442 0.0822342901474011
1658 7024//TFCP2 chr12 51497452 51500395 CA-7024-69619-71940-71989-72380[INC][39/1] α -0.113104227127681 -0.0587557603686636 0.225900730662635 -0.525106367700124 0.193927522037218
1659 7072//TIA1 chr2 70451685 70454953 CA-7072-23913-26254-26320-27018[INC][1/39] α -0.0686978779621832 -0.125427807486631 0.127022865352773 0.337627993568588 -0.11658111465651
1660 7174//TPP2 chr13 103301757 103309556 CA-7174-55551-57423-57462-63120[INC][5/35] α -0.137725889784152 -0.045676672982946 0.176024388164321 0.199229800785011 -0.190219117180057
1661 729178//LOC729178 chr6 147395940 147453121 CA-729178-75749-88137-88198-132767[INC][6/2][UPT] α -0.291829562925544 0.138444022770398 0.269470682587774 0.596610169491525 0.191676040494938
1662 7307//U2AF1 chr21 44515803 44521541 CA-7307-9213-10059-10126-14835[INC][8/32] α -0.266722895800387 0.0281587626521096 0.284446741976763 0.0505648787978502 0.0422187612315802
1663 7360//UGP2 chr2 64083439 64085069 CA-7360-18470-19586-19755-19865[INC][15/776] α -0.0930060062384838 -0.0520019470307781 0.108896833433214 0.222009674582234 -0.0781166399143927
1664 7375//USP4 chr3 49348052 49362195 CA-7375-18402-31449-31590-32366[INC][14/9] α -0.107100433375104 -0.105458056680968 0.171262001795952 0.308724832214765 -0.669156568730519
1665 7422//VEGFA chr6 43746625 43754223 CA-7422-11710-13523-13595-17332[INC][2/21][DNT] α -0.0435357675111773 -0.0290649499649436 0.179828338101719 -0.212520593080725 NA
1666 7444//VRK2 chr2 58373450 58387054 CA-7444-102833-111112-111161-115707[INC][5/47][DNT] α -0.0483782297965915 -0.19217840658238 0.240035095080967 -0.196510370126511 -0.225352112676056
1667 7444//VRK2 chr2 58373450 58387054 CA-7444-102833-111117-111161-115707[INC][3/47][DNT] α 0.0399665898525648 -0.188591463007782 0.142499212102112 -0.209692037362434 -0.238956891963811
1668 7453//WARS chr14 100835423 100842644 CA-7453-3084-5099-5208-10085[INC][3/367][UPT] α -0.163331358943984 -0.113954784270021 0.254759874964479 -0.178631051752922 -0.0700925839334144
1669 7581//ZNF33A chr10 38306218 38348312 CA-7581-9737-26628-26751-46728[INC][1/13][DNT] α -0.256932654216186 -0.0414454144541445 0.352961820052036 -0.211457455770851 -0.198832070707071
1670 7581//ZNF33A chr10 38306218 38343431 CA-7581-9737-26628-26751-46725[INC][2/28][DNT] α -0.138144218158959 -0.0175564638927781 0.194805430568342 0.0210264075734928 -0.139596804868771
1671 7629//ZNF76 chr6 35260657 35262345 CA-7629-36312-37018-37183-37723[INC][17/9] α 0.0439403405991725 0.143316062997116 0.1130324377229 -0.668820678513732 -0.525733961580283
1672 7702//ZNF143 chr11 9494223 9495570 CA-7702-14805-15812-15885-15976[INC][1/97] α -0.0917037905773826 -0.0334945752141472 0.111977306660908 0.142362713948267 -0.102617079889807
1673 7748//ZNF195 chr11 3392806 3400451 CA-7748-3185-8547-8646-10519[INC][2/60][UPT] α -0.0432444000570695 -0.0514540399805834 0.131183363397715 -0.0680804706224127 -0.0924603174603175
1674 7754//ZNF204P chr6 27330957 27343025 CA-7754-3181-8150-8239-15072[INC][1/2][UPT] α -0.138689847740221 0.11166253101737 0.10735763377516 -0.0310190824198132 0.0962547950736927
1675 7798//LUZP1 chr1 23435514 23495350 CA-7798-3093-62208-62274-62731[INC][6/12][UPT] α -0.208864881431253 -0.231253023705854 0.196246830092984 -0.117121066012098 0.217607353152377
1676 78992//YIPF2 chr19 11036361 11038634 CA-78992-3883-3965-4052-5908[INC][91/1] α -0.170035186483904 0.0966647823629169 0.109465050393803 0.0952911674561159 0.0954507396036841
1677 79003//MIS12 chr17 5389859 5394130 CA-79003-3311-4822-5216-5449[INC][24/42][UPT][DNT] α -0.331567996973709 0.039830043067318 0.400708311766148 0.348171565276828 -0.320544217687075
1678 79017//GGCT chr7 30538418 30544413 CA-79017-3273-7160-7306-8903[INC][78/32][UPT] α -0.149871881014475 0.0780285765961295 0.124479951188819 0.23919899605681 -0.145954198473282
1679 79023//NUP37 chr12 102471099 102479633 CA-79023-35818-42367-42525-44080[INC][2/62] α -0.0372892719819989 -0.0769230769230769 0.101150677694682 -0.0716141001855288 -0.071667285555143
1680 79133//NDUFAF5 chr20 13789487 13797191 CA-79133-26877-32392-32490-34437[INC][18/32] α 0.235823301470264 -0.133359400456175 0.126553137811416 -0.379732739420935 -0.401176470588235
1681 7917//BAG6 chr6 31606817 31608082 CA-7917-15502-16054-16201-16474[INC][129/61][DNT] α -0.0479958849364935 -0.0155875299760192 0.141346273485131 -0.0150115473441108 -0.350026082420449
1682 79178//THTPA chr14 24025197 24028789 CA-79178-47584-47983-48545-49935[INC][3/27][UPT] α -0.0520226307301105 -0.0677319203543487 0.235731414079281 0.00131752305665356 -0.544692921696682
1683 79582//SPAG16 chr2 214204886 214228868 CA-79582-58892-69149-69267-82697[INC][21/2] α 0.211684929487495 -0.190694864048338 0.153994007575329 -0.303790970457637 -0.544323671497585
1684 79600//TCTN1 chr12 111051933 111064296 CA-79600-3376-8809-8930-15335[INC][122/7][UPT] α -0.202247191011236 0.105263157894737 0.133928571428571 0.0977198697068404 0.0995575221238938
1685 79665//DHX40 chr17 57642970 57648023 CA-79665-3259-4102-4185-7993[INC][1/2][UPT] α -0.173410404624277 0.1171875 0.148760330578512 0.11378002528445 0.116429495472186
1686 79758//DHRS12 chr13 52365300 52373802 CA-79758-7624-9249-9332-15900[INC][15/10] α -0.137187621906074 0.121080814486014 0.108592408361461 0.0521633150517976 -0.0910032268939941
1687 79758//DHRS12 chr13 52343301 52348169 CA-79758-33228-35246-35337-37864[INC][45/1][DNT] α -0.0422229230176251 -0.332120651684573 0.12539913572307 0.100929614873838 0.105775922059847
1688 79760//GEMIN7 chr19 45582565 45594781 CA-79760-3118-3647-3770-13847[INC][14/9][UPT][DNT] α -0.133953677610927 -0.127700761833396 0.230248993343742 0.317755339111786 -0.15946956817409
1689 79872//CBLL1 chr7 107389324 107393955 CA-79872-8214-11711-11784-12577[INC][15/115] α -0.135970259867556 0.0986202148992847 0.121194894997041 0.0147885241052943 -0.116136919315403
1690 79947//DHDDS chr1 26772806 26784395 CA-79947-17151-18277-18379-28509[INC][29/16] α -0.229885240358798 -0.145674531155475 0.273816222836431 0.0588074398249453 0.182332155477032
1691 79954//NOL10 chr2 10822096 10830100 CA-79954-3192-8375-8417-10918[INC][1/6][UPT] α 0.0798315602836879 -0.442602207775208 0.181275491286615 0.115755627009646 0.110599078341014
1692 79954//NOL10 chr2 10822096 10830100 CA-79954-3192-8389-8421-10918[INC][1/6][UPT] α 0.0459629778488931 -0.301424261247671 0.11016774306489 0.0673526660430309 0.0652173913043478
1693 79963//ABCA11P chr4 438029 466489 CA-79963-33079-37972-38037-61221[INC][1/52] α -0.0629547251711897 -0.0905916233465386 0.104454855827049 -0.105436573311367 -0.041544477028348
1694 79963//ABCA11P chr4 438029 466489 CA-79963-33079-37972-38108-61221[INC][1/52] α -0.0737744038399346 -0.0996198857161869 0.11779358791566 -0.100248550124275 -0.0362459370134659
1695 80011//FAM192A chr16 57207639 57219950 CA-80011-3240-14778-14896-15195[INC][1/32][UPT] α 0.070134465675867 -0.286007130124777 0.271941425641615 -0.322195280619788 0.0673469387755102
1696 80011//FAM192A chr16 57207639 57219950 CA-80011-3244-10532-10563-15195[INC][1/108][UPT] α -0.125315472723743 0.0748926789650772 0.140683124095135 0.0739783092724269 -0.0642406066691328
1697 80011//FAM192A chr16 57207639 57219950 CA-80011-3244-14778-14896-15195[INC][1/108][UPT] α -0.0975417826118425 0.105800845467356 0.115946492264448 -0.0170772542453958 -0.105492935879522
1698 80143//SIKE1 chr1 115321762 115323228 CA-80143-3239-3472-3578-4403[INC][61/12][UPT] α -0.103408402621001 -0.0829580013088501 0.101516793332301 0.117964533538936 0.0842915087160799
1699 80205//CHD9 chr16 53256555 53260423 CA-80205-170723-171417-171475-174333[INC][1/13] α -0.0969262086138885 0.0828396206772539 0.173913723994758 -0.181546347714652 -0.107597891007076
1700 80213//TM2D3 chr15 102190206 102192580 CA-80213-3121-3618-3696-5230[INC][26/93][UPT] α -0.0930289514211828 -0.0387836983318925 0.116151214816236 0.0249914903670956 0.0306913905000617
1701 80254//CEP63 chr3 134264990 134268017 CA-80254-63556-64602-64740-66329[INC][5/18] α -0.054801560419538 -0.0176893941794415 0.131491290508457 -0.205988276311252 0.0172727272727273
1702 80308//FLAD1 chr1 154962634 154965261 CA-80308-9964-10045-10235-12419[INC][43/2] α -0.270364317542674 0.145329254349371 0.199407699901283 0.138688637143838 0.121551167892631
1703 8087//FXR1 chr3 180687945 180694335 CA-8087-60913-65867-65959-66676[INC][45/62][DNT] α -0.197340041055888 0.0165928386858619 0.111117883064393 0.236282484842946 0.376303224556733
1704 819//CAMLG chr5 134074237 134079741 CA-819-3313-5583-6044-8507[INC][27/16][UPT] α -0.15653110972681 -0.0248013768517283 0.105910385237534 0.179512749929945 0.152916912505678
1705 83468//GLT8D2 chr12 104413407 104443914 CA-83468-3243-31646-31781-33461[INC][32/17][UPT] α 0.333578237324635 -0.560839070085712 0.306769480862204 -0.194335069696192 0.180383022774327
1706 83744//ZNF484 chr9 95618473 95640319 CA-83744-3149-5979-6024-24720[INC][10/8][UPT] α -0.195228646810591 -0.090702476269701 0.299734161369799 0.314531239904374 NA
1707 10147//SUGP2 chr19 19101701 19105294 CA-10147-42206-42831-42924-45422[INC][7/66][DNT] α 0.06600550117028 0.0117173524150268 0.103236994219653 -0.178642099334825 -0.235978112175103
1708 10147//SUGP2 chr19 19101701 19105294 CA-10147-42206-42831-42934-45422[INC][13/66][DNT] α 0.027269575778635 -0.0635646923806197 0.182741292670248 -0.184965622612681 -0.260503709284197
1709 10150//MBNL2 chr13 97999057 98009888 CA-10150-127772-137500-137554-138186[INC][1/18] α -0.115988563971946 -0.0515452871253976 0.160406000501235 -0.162016642192854 -0.0215325866510752
1710 10165//SLC25A13 chr7 95838149 95906649 CA-10165-47952-90230-90346-116170[INC][118/7] α -0.222993105865857 -0.0617046271177901 0.249515951330657 -0.354489781552829 0.243752199217786
1711 10181//RBM5 chr3 50147035 50148202 CA-10181-23781-24471-24556-24771[INC][65/5] α 0.192245959866276 -0.102158345256743 0.121962744204183 -0.165919267664854 -0.650299605403968
1712 10208//USPL1 chr13 31192090 31196028 CA-10208-3364-6380-6547-7071[INC][34/36][UPT] α -0.121892152791029 -0.186420919974795 0.196931501522908 0.368656268746251 -0.298372513562387
1713 10216//PRG4 chr1 186265977 186270842 CA-10216-3679-6818-6941-8319[INC][56/89][UPT] α -0.252310924369748 0.184435853039539 0.16272319623296 -0.0140128451080157 0.142764976958525
1714 10244//RABEPK chr9 127969842 127990337 CA-10244-10180-22997-23159-30368[INC][9/1] α -0.0717559357230347 -0.232369121216396 0.140485814426382 0.291039426523298 0.297981651376147
1715 10244//RABEPK chr9 127969842 127990337 CA-10244-10180-15828-15981-30368[INC][3/1] α -0.0970438953967524 -0.272402851467439 0.152609948011803 0.40317775571003 0.409068010075567
1716 10247//HRSP12 chr8 99118499 99129398 CA-10247-3159-11477-11545-13864[INC][4/4][UPT] α -0.0826910173214219 0.0208870439152282 0.109378439580137 0.0901408450704225 -0.231047047562359
1717 10247//HRSP12 chr8 99118499 99129398 CA-10247-3159-11422-11545-13864[INC][1/4][UPT] α -0.0899820362599166 0.0236386661038412 0.114226379524493 0.0925925925925926 -0.22887323943662
1718 10250//SRRM1 chr1 24989150 24993415 CA-10250-22702-23080-23122-26712[INC][21/18] α -0.169295889140803 0.11138136981023 0.17214504150284 -0.726062143310082 0.149903288201161
1719 10277//UBE4B chr1 10231195 10238875 CA-10277-141347-142918-143049-148661[INC][1/102] α -0.0717703349282297 -0.0443786982248521 0.164233576642336 -0.037751677852349 -0.0375
1720 10325//RRAGB chrX 55748618 55755792 CA-10325-7609-12630-12714-14617[INC][5/21] α -0.167508078490142 0.0480008691873099 0.322253784510313 -0.131471558631639 -0.226298001782385
1721 10402//ST3GAL6 chr3 98451317 98487372 CA-10402-2805-26641-26813-38702[INC][7/31][UPT] α -0.198478555723107 -0.178910513200643 0.260496361261429 0.246900111197365 -0.389350214112828
1722 10443//N4BP2L2 chr13 33016524 33092139 CA-10443-23943-61162-61210-97673[INC][3/8] α -0.194640430999831 0.0579552963004986 0.153324525579297 0.189498667636369 0.0538311630791035
1723 10557//RPP38 chr10 15139181 15146254 CA-10557-3230-8038-8157-9125[INC][6/5][UPT][DNT] α -0.181360820475679 -0.0990633407513203 0.14625437264867 0.212912087912088 0.145667677678498
1724 10557//RPP38 chr10 15139380 15146254 CA-10557-3587-8038-8157-9125[INC][7/2][UPT][DNT] α -0.0891514986869509 -0.295517668674956 0.163589657909026 0.195876288659794 0.185365853658537
1725 10575//CCT4 chr2 62112154 62115731 CA-10575-3291-3414-3648-6599[INC][2/859][UPT] α -0.113018131160269 0.0275139805786042 0.132941115197551 -0.03999561378416 -0.00807776995171106
1726 8405//SPOP chr17 47700094 47755360 CA-8405-3231-44354-44405-58287[INC][45/363][UPT] α -0.118718637879763 0.0232559821764416 0.157987047735538 -0.0469274012594398 0.0231033243161283
1727 84058//WDR54 chr2 74650981 74652363 CA-84058-5225-6117-6222-6317[INC][3/2] α -0.0814800789071801 -0.330143540669856 0.175530952151728 0.128930817610063 0.137931034482759
1728 84081//NSRP1 chr17 28443846 28499615 CA-84081-3057-42733-42856-58735[INC][1/13][UPT] α -0.260633379565418 -0.0153846153846154 0.223105054066142 0.518629173989455 0.00107334525939179
1729 84280//BTBD10 chr11 13443188 13484757 CA-84280-3200-21110-21268-44453[INC][70/39][UPT] α -0.161800080480498 0.000930051579901336 0.177753349676382 -0.21237624213278 0.431338028169014
1730 84280//BTBD10 chr11 13443188 13484757 CA-84280-3200-21138-21268-44453[INC][1/39][UPT] α -0.163562487194488 0.0099803183163637 0.181004387348061 -0.194446729740847 0.552735476593345
1731 84326//C16orf13 chr16 685280 686277 CA-84326-3254-3573-3830-4007[INC][1/12][UPT] α -0.236272218056719 0.102942452912074 0.14532942525806 0.209292412617221 0.588628762541806
1732 84326//C16orf13 chr16 685280 686277 CA-84326-3254-3573-3736-4007[INC][106/12][UPT] α -0.225807303634913 0.163203922758063 0.123424408014572 0.0388007054673721 0.291149710504549
1733 84458//LCOR chr10 98667424 98709051 CA-84458-78488-114853-114986-119748[INC][12/3] α -0.0891614508819041 -0.111016817419872 0.113367142962908 0.0931437618948614 0.156007751937985
1734 8470//SORBS2 chr4 186599949 186611764 CA-8470-269155-274874-274963-280894[INC][3/50] α -0.11875628321126 -0.103954531351367 0.152973124300112 0.0327968639672761 0.125
1735 84795//PYROXD2 chr10 100146957 100150510 CA-84795-27624-29713-29868-30914[INC][12/5] α 0.454054054054054 -0.084704265280701 0.106007152815663 NA -0.321201201201201
1736 8481//OFD1 chrX 13767545 13771559 CA-8481-17821-19536-19656-21655[INC][8/8] α -0.231925575613972 0.155328032153561 0.102222770401825 0.308108108108108 -0.253695881731785
1737 84888//SPPL2A chr15 51017417 51018573 CA-84888-42393-42587-42641-43390[INC][13/42] α -0.256721452754694 -0.146536322265296 0.19266996000941 -0.258611262985238 0.347908862003316
1738 84976//DISP1 chr1 222997224 223008556 CA-84976-11857-15339-15513-23030[INC][1/5][UPT] α -0.0583443722210242 0.0307181403071814 0.138261799529641 -0.30511452368558 -0.196822343990033
1739 8500//PPFIA1 chr11 70194294 70200557 CA-8500-80721-83294-83324-86601[INC][5/19] α -0.0297982031728162 -0.128805405214192 0.30981163730649 0.691477885652643 -0.341286433018382
1740 8558//CDK10 chr16 89753107 89757031 CA-8558-3130-5584-5657-6885[INC][60/36][UPT] α -0.249674515493063 -0.292089917231001 0.409022681441134 0.418181818181818 -0.449664429530201
1741 8558//CDK10 chr16 89753107 89757031 CA-8558-3130-5584-5639-6885[INC][3/36][UPT] α -0.116027531956735 -0.20952380952381 0.26389994772188 0.37490121700648 -0.211538461538462
1742 8618//CADPS chr3 62503823 62518732 CA-8618-345519-347577-347736-360139[INC][4/14] α -0.20009891060626 -0.00898678191770014 0.130176851040032 0.288375050808344 0.189332701197108
1743 8650//NUMB chr14 73743256 73749212 CA-8650-179220-182154-182298-184285[INC][14/42][DNT] α -0.126525148211895 -0.0397987962666822 0.16387433319171 -0.150985711701935 -0.125670421024403
1744 8743//TNFSF10 chr3 172227006 172241256 CA-8743-3255-11509-11647-17186[INC][9/1][UPT] α -0.140234948604993 -0.0659454496227149 0.126275743414739 0.0677777777777778 0.0666666666666667
1745 8834//TMEM11 chr17 21101655 21117473 CA-8834-3505-6368-6660-18755[INC][20/69][UPT][DNT] α -0.186540885302148 -0.02149730398406 0.186342910392021 0.0337310614399421 0.0506020814472387
1746 8837//CFLAR chr2 201980876 201997856 CA-8837-3328-16575-16854-19875[INC][1/13][UPT] α -0.249547975851184 0.125704809286899 0.130898974091462 0.150313152400835 0.148148148148148
1747 8898//MTMR2 chr11 95621319 95657270 CA-8898-3333-12895-12966-38946[INC][85/91][UPT] α -0.0953729700312921 -0.139509876750953 0.278757623890367 0.299233716475096 -0.281917556742323
1748 8934//RAB7L1 chr1 205741623 205744573 CA-8934-3210-3396-3650-5915[INC][6/9][UPT] α -0.0140091858303005 -0.29912899739335 0.101145912910619 0.142247510668563 0.143884892086331
1749 8974//P4HA2 chr5 131554237 131563540 CA-8974-3074-3642-4167-12219[INC][1/106][UPT] α -0.174709667294413 -0.0257705257705258 0.187640384726142 0.0299667036625971 -0.102247191011236
1750 8974//P4HA2 chr5 131554237 131563540 CA-8974-3074-3642-3775-12219[INC][1/106][UPT] α -0.115998092965463 0.0340180516651105 0.105418804073195 0.0856867337098774 -0.0449649973074852
1751 8974//P4HA2 chr5 131554237 131563540 CA-8974-3074-3642-3932-12219[INC][3/106][UPT] α -0.13192513911921 0.0228451317929363 0.104638694638695 0.0753194960572827 0.0586688998999698
1752 8974//P4HA2 chr5 131554237 131563540 CA-8974-3074-3642-3778-12219[INC][58/106][UPT] α -0.151627600140186 0.0394514152319813 0.130516928348067 0.186032151163987 -0.156483812019446
1753 8974//P4HA2 chr5 131554237 131563540 CA-8974-3074-3605-3778-12219[INC][10/106][UPT] α -0.154469711264829 0.0326306141154904 0.132023627497645 0.212411296851931 -0.137080607465212
1754 89781//HPS4 chr22 26877687 26879793 CA-89781-3090-3981-4109-4614[INC][2/66][UPT] α -0.116686545601156 -0.0475998885828356 0.194534161490683 -0.080168776371308 -0.0794979079497908
1755 89970//RSPRY1 chr16 57247799 57250946 CA-89970-30618-32778-32845-33575[INC][15/1] α -0.166477985557498 -0.00105767541191892 0.18349526609305 0.0787898280477515 0.120749506903353
1756 9016//SLC25A14 chrX 129473881 129479248 CA-9016-2904-3034-3281-8109[INC][6/28][UPT] α -0.0438024231127679 -0.176021876799079 0.100389472652246 -0.163463203463203 0.284969506197128
1757 90523//MLIP chr6 53989270 54025229 CA-90523-108950-133140-133212-144451[INC][6/1] α -0.490730227480963 0.0743816770125902 0.169615280714163 0.140979689366786 0.137581369644705
1758 90529//C1orf201 chr1 24710391 24727945 CA-90529-16779-26418-26537-34094[INC][12/12] α -0.14859074120558 -0.331386311178105 0.284622433660239 0.312688821752266 NA
1759 9060//PAPSS2 chr10 89475488 89487245 CA-9060-59125-65037-65052-70565[INC][7/28] α -0.195622731290139 0.00109539867290326 0.235962853352383 0.47668322749756 -0.159037999260842
1760 90693//CCDC126 chr7 23636997 23651171 CA-90693-3227-3593-3673-16792[INC][1/2][UPT] α -0.0641100092319604 -0.0868373320141809 0.119291663674876 -0.129087025576428 0.175452367181691
1761 9104//RGN chrX 46943816 46951613 CA-9104-9225-16302-16434-16685[INC][2/2] α -0.113238381020808 0.111350328266398 0.12071138496009 -0.0407254582093849 -0.0773586449554046
1762 9140//ATG12 chr5 115168298 115173460 CA-9140-7224-11253-11340-12187[INC][1/120] α -0.0727097975611221 -0.053968253968254 0.101188941908849 -0.0523076923076923 -0.05320813771518
1763 91452//ACBD5 chr10 27508651 27512380 CA-91452-21802-21900-21933-25282[INC][8/45] α -0.162304080208135 -0.0423077654215379 0.253688646210458 -0.202779408886279 -0.111086015433842
1764 91833//WDR20 chr14 102606250 102661456 CA-91833-3321-56611-56663-58086[INC][5/90][UPT] α -0.0302734732916934 -0.0672823218997362 0.110915802669215 -0.0594405594405594 -0.0558598028477547
1765 92014//SLC25A51 chr9 37899825 37904349 CA-92014-3286-3796-3823-7403[INC][3/16][UPT] α -0.228665259651148 -0.136556403731976 0.14265447667087 -0.128082736674622 0.48987884716683
1766 9204//ZMYM6 chr1 35480588 35486067 CA-9204-14586-15366-15616-19806[INC][15/3] α -0.252199413489736 0.155656108597285 0.177869700103413 0.137710168134508 0.141797197032152
1767 9205//ZMYM5 chr13 20409616 20426329 CA-9205-14948-15188-15282-30947[INC][1/1] α 0.161666426978596 -0.440966543887267 0.154129944660791 0.163892445582586 -0.248419171554252
1768 92140//MTDH chr8 98703179 98718977 CA-92140-50010-58575-58674-65447[INC][72/27] α -0.0462515968083897 -0.0536731221414185 0.127284216260384 0.078241853257574 -0.23951652021654
1769 9289//GPR56 chr16 57653649 57684262 CA-9289-2884-24589-24711-33255[INC][2/25][UPT] α -0.207356285781507 0.0458190148911799 0.152228587396954 0.265938069216758 0.277039848197344
1770 9289//GPR56 chr16 57653649 57684262 CA-9289-2884-24593-24711-33255[INC][21/25][UPT] α -0.163239400863163 0.0489702517162471 0.117424242424242 0.213138686131387 0.221884498480243
1771 9289//GPR56 chr16 57653957 57684262 CA-9289-3139-24589-24711-33255[INC][6/49][UPT] α -0.242587225072461 0.12093023255814 0.13953488372093 0.437067773167358 0.386713161659514
1772 9289//GPR56 chr16 57653957 57684262 CA-9289-3139-24593-24711-33255[INC][50/49][UPT] α -0.178627500633072 0.0759950556242274 0.10166794688906 0.351111111111111 0.314549349151425
1773 9320//TRIP12 chr2 230723487 230744843 CA-9320-44958-64408-64534-65365[INC][11/16] α -0.211859620814845 0.255404725992961 0.123420038651286 -0.508102717526801 0.385499557913351
1774 94134//ARHGAP12 chr10 32199452 32217741 CA-94134-3160-8882-8975-21279[INC][1/49][UPT] α -0.0799396681749623 -0.0741258741258741 0.120452756375086 0.0269191285502452 -0.0769230769230769
1775 94134//ARHGAP12 chr10 32120666 32128638 CA-94134-92206-92523-92538-100042[INC][11/9] α -0.271953429622714 0.355555555555556 0.14027397260274 0.130796033235058 0.138048090523338
1776 9538//EI24 chr11 125439372 125442464 CA-9538-3172-3702-3789-6056[INC][17/272][UPT] α -0.0899434066854881 -0.0474721798565215 0.110751678657658 -0.0586734693877551 0.0385370643102602
1777 9577//BRE chr2 28113607 28117550 CA-9577-3228-4768-4834-6918[INC][23/143][UPT] α -0.129726147456706 -0.0290359108677885 0.133146417124196 -0.0708160713049075 0.14229583620888
1778 960//CD44 chr11 35211381 35236460 CA-960-54196-75376-75580-78982[INC][3/109] α -0.198064905675197 0.0382276405375539 0.298828746155948 -0.478373219069779 0.26448247792566
1779 9616//RNF7 chr3 141457110 141462397 CA-9616-3301-7435-7699-8300[INC][3/15][UPT] α 0.0248437836673131 -0.145539906103286 0.162081962141029 -0.0164293663450397 -0.154399557277255
1780 9643//MORF4L2 chrX 102931748 102940187 CA-9643-5988-12507-12658-14107[INC][3/133][DNT] α -0.239327407638181 -0.094155741975641 0.210148453513092 0.293921175684703 0.195747942405606
1781 9643//MORF4L2 chrX 102931748 102940187 CA-9643-5988-6429-6478-14107[INC][6/133][DNT] α -0.348937779941969 0.0486453088157246 0.320584984707122 0.423076923076923 0.172590068159688
1782 9657//IQCB1 chr3 121500589 121509061 CA-9657-48007-49647-49796-56205[INC][27/2] α -0.136862832103833 0.124618089318804 0.117489982241997 -0.253052699228792 0.106497916345115
1783 9698//PUM1 chr1 31426560 31439124 CA-9698-102736-103807-104044-114736[INC][25/5] α -0.28307150595883 0.0755372782490493 0.107805574337015 0.0941346850108616 0.121495327102804
1784 9705//ST18 chr8 53126762 53133407 CA-9705-192139-194978-195067-198622[INC][2/2] α -0.132299339719858 -0.0869953659351134 0.18641040840211 -0.0127166684198838 0.0606813799014356
1785 9705//ST18 chr8 53126762 53133407 CA-9705-192139-194978-195134-198622[INC][1/2] α -0.138065437858304 -0.091174686965642 0.189112402715762 0.0381267592392897 0.0383227707483565
1786 9705//ST18 chr8 53126762 53133407 CA-9705-192139-194978-195138-198622[INC][3/2] α -0.113926908088585 -0.0813290362123096 0.175010303584392 -0.0527310924369748 0.020671251273502
1787 9728//SECISBP2L chr15 49309744 49319676 CA-9728-22199-30011-30146-31935[INC][7/7] α -0.263379822200473 0.0584156876679474 0.156778924993302 0.338368047047292 0.395065974403915
1788 9748//SLK chr10 105767934 105778046 CA-9748-43645-46104-46197-53448[INC][3/18] α -0.0144882640295484 -0.139695745761482 0.148898909855085 -0.558823529411765 -0.162691131498471
1789 9765//ZFYVE16 chr5 79741081 79745531 CA-9765-40387-43007-43386-44572[INC][8/1] α 0.0182905900892755 -0.36762952327647 0.219693273894636 NA 0.030785204412719
1790 9776//ATG13 chr11 46639874 46665909 CA-9776-4100-15769-15825-30003[INC][35/39] α -0.186162649557829 -0.169946823090839 0.213479130931961 0.199081163859112 0.201238390092879
1791 9776//ATG13 chr11 46639874 46665909 CA-9776-4100-15631-15825-30003[INC][1/39] α -0.2264916918429 -0.171365981202742 0.263339382940109 0.228070175438597 0.235081374321881
1792 9779//TBC1D5 chr3 17549965 17665404 CA-9779-121900-122983-123101-237143[INC][7/28] α -0.104461659484233 -0.136322385062465 0.275628240925409 -0.28430296377607 -0.218376824413976
1793 9779//TBC1D5 chr3 17447909 17550096 CA-9779-237275-317229-317299-339222[INC][49/10] α -0.15972850678733 0.151851851851852 0.158315831170492 -0.138189099808857 0.195462478184991
1794 9779//TBC1D5 chr3 17255698 17279910 CA-9779-507586-511998-512064-531378[INC][3/26] α -0.0875775329639083 0.108564321250888 0.105075471420081 -0.0624571036376115 -0.0597504924491136
1795 9784//SNX17 chr2 27594135 27595979 CA-9784-3848-5127-5245-5544[INC][14/6] α -0.157303370786517 0.0929889298892989 0.125748502994012 0.0882352941176471 0.0887323943661972
1796 9784//SNX17 chr2 27595489 27596177 CA-9784-5245-5544-5618-5751[INC][16/1276] α -0.0645103092370186 -0.0448623428428963 0.112185178300139 -0.0624797669148592 -0.0645700903312145
1797 9877//ZC3H11A chr1 203764775 203770755 CA-9877-3172-3670-3874-8952[INC][12/25][UPT] α -0.210957706676885 0.173083645443196 0.227381743718605 -0.216326598376305 -0.110376061080286
1798 9877//ZC3H11A chr1 203764775 203770755 CA-9877-3172-3670-3979-8952[INC][4/25][UPT] α -0.205769230769231 0.103005238489109 0.236024844720497 -0.123811299645721 -0.037296545707353
